iso_code,year,cause,death_rate
SWZ,2019,Chronic obstructive pulmonary disease,23.03
SWZ,2019,Tuberculosis,22.28
SWZ,2019,Cervix uteri cancer,18.72
SWZ,2019,Interpersonal violence,18.49
SWZ,2019,Congenital anomalies,13.97
SWZ,2019,Asthma,13.02
SWZ,2019,Maternal conditions,10.09
SWZ,2019,Protein-energy malnutrition,9.21
SWZ,2019,Meningitis,8.49
SWZ,2019,"Cardiomyopathy, myocarditis, endocarditis",8.16
SWZ,2019,Drowning,7.57
SWZ,2019,"Fire, heat and hot substances",7.28
SWZ,2019,Alzheimer disease and other dementias,6.67
SWZ,2019,Paralytic ileus and intestinal obstruction,5.52
SWZ,2019,Exposure to mechanical forces,4.66
SWZ,2019,Peptic ulcer disease,4.43
SWZ,2019,Epilepsy,3.98
SWZ,2019,Prostate cancer,3.91
SWZ,2019,Falls,3.59
SWZ,2019,Whooping cough,3.38
SWZ,2019,Poisonings,3.26
SWZ,2019,Breast cancer,3.21
SWZ,2019,"Lymphomas, multiple myeloma",2.71
SWZ,2019,Liver cancer,2.55
SWZ,2019,Drug use disorders,2.34
SWZ,2019,Gallbladder and biliary diseases,2.31
SWZ,2019,Rheumatic heart disease,2.28
SWZ,2019,Skin diseases,2.2
SWZ,2019,Sudden infant death syndrome,2.1
SWZ,2019,Parkinson disease,2.08
SWZ,2019,Melanoma and other skin cancers,1.73
SWZ,2019,Colon and rectum cancers,1.62
SWZ,2019,Oesophagus cancer,1.61
SWZ,2019,Syphilis,1.52
SWZ,2019,"Trachea, bronchus, lung cancers",1.45
SWZ,2019,Leukaemia,1.42
SWZ,2019,Alcohol use disorders,1.4
SWZ,2019,Pancreatitis,1.23
SWZ,2019,Gastritis and duodenitis,1.13
SWZ,2019,Schistosomiasis,1.12
SWZ,2019,Corpus uteri cancer,1.0
SWZ,2019,Mouth and oropharynx cancers,0.89
SWZ,2019,Ovary cancer,0.86
SWZ,2019,Stomach cancer,0.59
SWZ,2019,Appendicitis,0.58
SWZ,2019,Pancreas cancer,0.53
SWZ,2019,Bladder cancer,0.53
SWZ,2019,Acute hepatitis B,0.52
SWZ,2019,Inflammatory bowel disease,0.47
SWZ,2019,Rheumatoid arthritis,0.43
SWZ,2019,Encephalitis,0.42
SWZ,2019,Larynx cancer,0.39
SWZ,2019,Upper respiratory infections,0.36
SWZ,2019,Tetanus,0.32
SWZ,2019,Cysticercosis,0.32
SWZ,2019,Acute hepatitis A,0.24
SWZ,2019,Brain and nervous system cancers,0.23
SWZ,2019,Testicular cancer,0.18
SWZ,2019,Thyroid cancer,0.17
SWZ,2019,Kidney cancer,0.15
SWZ,2019,Rabies,0.14
SWZ,2019,Multiple sclerosis,0.13
SWZ,2019,Gynecological diseases,0.11
SWZ,2019,Gallbladder and biliary tract cancer,0.09
SWZ,2019,Thalassaemias,0.08
SWZ,2019,Sickle cell disorders and trait,0.07
SWZ,2019,Gonorrhoea,0.06
SWZ,2019,Measles,0.05
SWZ,2019,Urolithiasis,0.05
SWZ,2019,Echinococcosis,0.04
SWZ,2019,Ascariasis,0.03
SWZ,2019,Acute hepatitis C,0.03
SWZ,2019,Acute hepatitis E,0.02
SWZ,2019,Malaria,0.02
SWZ,2019,Chlamydia,0.02
SWZ,2019,Diphtheria,0.02
SWZ,2019,Otitis media,0.02
SWZ,2019,Collective violence and legal intervention,0.01
SWZ,2019,Natural disasters,0.0
SWZ,2019,Oral conditions,0.0
SWZ,2019,Infertility,0.0
SWZ,2019,Osteoarthritis,0.0
SWZ,2019,Gout,0.0
SWZ,2019,Back and neck pain,0.0
SWZ,2019,Benign prostatic hyperplasia,0.0
SWZ,2019,Migraine,0.0
SWZ,2019,Non-migraine headache,0.0
SWZ,2019,Glaucoma,0.0
SWZ,2019,Cataracts,0.0
SWZ,2019,Uncorrected refractive errors,0.0
SWZ,2019,Macular degeneration,0.0
SWZ,2019,Other vision loss,0.0
SWZ,2019,Other hearing loss,0.0
SWZ,2019,Depressive disorders,0.0
SWZ,2019,Bipolar disorder,0.0
SWZ,2019,Schizophrenia,0.0
SWZ,2019,Mesothelioma,0.0
SWZ,2019,Anxiety disorders,0.0
SWZ,2019,Eating disorders,0.0
SWZ,2019,Autism and Asperger syndrome,0.0
SWZ,2019,Childhood behavioural disorders,0.0
SWZ,2019,Idiopathic intellectual disability,0.0
SWZ,2019,Trichomoniasis,0.0
SWZ,2019,Genital herpes,0.0
SWZ,2019,African trypanosomiasis,0.0
SWZ,2019,Chagas disease,0.0
SWZ,2019,Trichuriasis,0.0
SWZ,2019,Hookworm disease,0.0
SWZ,2019,Food-bourne trematodes,0.0
SWZ,2019,Leprosy,0.0
SWZ,2019,Iodine deficiency,0.0
SWZ,2019,Vitamin A deficiency,0.0
SWZ,2019,Iron-deficiency anaemia,0.0
SWZ,2019,Dengue,0.0
SWZ,2019,Trachoma,0.0
SWZ,2019,Yellow fever,0.0
SWZ,2019,Leishmaniasis,0.0
SWZ,2019,Lymphatic filariasis,0.0
SWZ,2019,Onchocerciasis,0.0
ETH,2019,Neonatal conditions,70.83
ETH,2019,Lower respiratory infections,53.51
ETH,2019,Diarrhoeal diseases,39.61
ETH,2019,Stroke,35.14
ETH,2019,Ischaemic heart disease,32.62
ETH,2019,Road injury,28.18
ETH,2019,Cirrhosis of the liver,24.35
ETH,2019,Tuberculosis,19.16
ETH,2019,Diabetes mellitus,14.52
ETH,2019,Congenital anomalies,13.96
ETH,2019,Hypertensive heart disease,12.03
ETH,2019,Kidney diseases,10.81
ETH,2019,Meningitis,10.73
ETH,2019,Chronic obstructive pulmonary disease,10.6
ETH,2019,HIV/AIDS,10.24
ETH,2019,Maternal conditions,7.93
ETH,2019,Protein-energy malnutrition,7.72
ETH,2019,Breast cancer,7.58
ETH,2019,Alzheimer disease and other dementias,7.37
ETH,2019,Interpersonal violence,7.21
ETH,2019,Whooping cough,6.16
ETH,2019,Measles,5.65
ETH,2019,Self-harm,5.38
ETH,2019,Malaria,5.02
ETH,2019,Cervix uteri cancer,4.48
ETH,2019,Falls,4.03
ETH,2019,Asthma,4.0
ETH,2019,Leukaemia,3.77
ETH,2019,Paralytic ileus and intestinal obstruction,3.65
ETH,2019,Colon and rectum cancers,3.35
ETH,2019,Poisonings,3.28
ETH,2019,"Lymphomas, multiple myeloma",3.21
ETH,2019,Exposure to mechanical forces,3.17
ETH,2019,"Fire, heat and hot substances",2.91
ETH,2019,Drowning,2.8
ETH,2019,Rabies,2.35
ETH,2019,Ovary cancer,2.16
ETH,2019,"Trachea, bronchus, lung cancers",1.97
ETH,2019,Tetanus,1.97
ETH,2019,"Cardiomyopathy, myocarditis, endocarditis",1.94
ETH,2019,Gallbladder and biliary diseases,1.89
ETH,2019,Oesophagus cancer,1.64
ETH,2019,Peptic ulcer disease,1.57
ETH,2019,Liver cancer,1.54
ETH,2019,Syphilis,1.52
ETH,2019,Epilepsy,1.45
ETH,2019,Parkinson disease,1.41
ETH,2019,Stomach cancer,1.36
ETH,2019,Mouth and oropharynx cancers,1.32
ETH,2019,Rheumatic heart disease,1.2
ETH,2019,Prostate cancer,1.11
ETH,2019,Bladder cancer,0.96
ETH,2019,Melanoma and other skin cancers,0.9
ETH,2019,Kidney cancer,0.87
ETH,2019,Acute hepatitis A,0.86
ETH,2019,Skin diseases,0.81
ETH,2019,Gastritis and duodenitis,0.8
ETH,2019,Echinococcosis,0.8
ETH,2019,Schistosomiasis,0.75
ETH,2019,Alcohol use disorders,0.67
ETH,2019,Yellow fever,0.66
ETH,2019,Acute hepatitis B,0.66
ETH,2019,Brain and nervous system cancers,0.64
ETH,2019,Upper respiratory infections,0.63
ETH,2019,Pancreatitis,0.63
ETH,2019,Appendicitis,0.6
ETH,2019,Leishmaniasis,0.52
ETH,2019,Drug use disorders,0.46
ETH,2019,Pancreas cancer,0.44
ETH,2019,Gallbladder and biliary tract cancer,0.43
ETH,2019,Thyroid cancer,0.42
ETH,2019,Corpus uteri cancer,0.38
ETH,2019,Cysticercosis,0.38
ETH,2019,Encephalitis,0.34
ETH,2019,Inflammatory bowel disease,0.34
ETH,2019,Sudden infant death syndrome,0.34
ETH,2019,Collective violence and legal intervention,0.25
ETH,2019,Rheumatoid arthritis,0.2
ETH,2019,Thalassaemias,0.19
ETH,2019,Larynx cancer,0.13
ETH,2019,Diphtheria,0.13
ETH,2019,Ascariasis,0.12
ETH,2019,Acute hepatitis C,0.1
ETH,2019,Sickle cell disorders and trait,0.08
ETH,2019,Mesothelioma,0.07
ETH,2019,Gonorrhoea,0.06
ETH,2019,Urolithiasis,0.06
ETH,2019,Multiple sclerosis,0.05
ETH,2019,Testicular cancer,0.05
ETH,2019,Gynecological diseases,0.04
ETH,2019,Otitis media,0.03
ETH,2019,Dengue,0.02
ETH,2019,Chlamydia,0.02
ETH,2019,Acute hepatitis E,0.02
ETH,2019,African trypanosomiasis,0.0
ETH,2019,Chagas disease,0.0
ETH,2019,Trichomoniasis,0.0
ETH,2019,Genital herpes,0.0
ETH,2019,Trachoma,0.0
ETH,2019,Lymphatic filariasis,0.0
ETH,2019,Onchocerciasis,0.0
ETH,2019,Trichuriasis,0.0
ETH,2019,Hookworm disease,0.0
ETH,2019,Food-bourne trematodes,0.0
ETH,2019,Leprosy,0.0
ETH,2019,Iodine deficiency,0.0
ETH,2019,Vitamin A deficiency,0.0
ETH,2019,Iron-deficiency anaemia,0.0
ETH,2019,Depressive disorders,0.0
ETH,2019,Bipolar disorder,0.0
ETH,2019,Schizophrenia,0.0
ETH,2019,Anxiety disorders,0.0
ETH,2019,Eating disorders,0.0
ETH,2019,Autism and Asperger syndrome,0.0
ETH,2019,Childhood behavioural disorders,0.0
ETH,2019,Idiopathic intellectual disability,0.0
ETH,2019,Oral conditions,0.0
ETH,2019,Natural disasters,0.0
ETH,2019,Migraine,0.0
ETH,2019,Non-migraine headache,0.0
ETH,2019,Glaucoma,0.0
ETH,2019,Cataracts,0.0
ETH,2019,Uncorrected refractive errors,0.0
ETH,2019,Macular degeneration,0.0
ETH,2019,Other vision loss,0.0
ETH,2019,Other hearing loss,0.0
ETH,2019,Infertility,0.0
ETH,2019,Benign prostatic hyperplasia,0.0
ETH,2019,Osteoarthritis,0.0
ETH,2019,Gout,0.0
ETH,2019,Back and neck pain,0.0
GAB,2019,Tuberculosis,83.72
GAB,2019,HIV/AIDS,51.92
GAB,2019,Neonatal conditions,51.17
GAB,2019,Ischaemic heart disease,46.9
GAB,2019,Lower respiratory infections,44.45
GAB,2019,Stroke,41.26
GAB,2019,Diabetes mellitus,29.58
GAB,2019,Malaria,24.85
GAB,2019,Road injury,23.86
GAB,2019,Cirrhosis of the liver,19.17
GAB,2019,Hypertensive heart disease,18.97
GAB,2019,Kidney diseases,17.66
GAB,2019,Diarrhoeal diseases,14.65
GAB,2019,Congenital anomalies,13.13
GAB,2019,Chronic obstructive pulmonary disease,9.9
GAB,2019,Interpersonal violence,8.46
GAB,2019,Self-harm,8.41
GAB,2019,Alzheimer disease and other dementias,6.97
GAB,2019,Measles,6.72
GAB,2019,Maternal conditions,6.69
GAB,2019,Meningitis,5.2
GAB,2019,"Cardiomyopathy, myocarditis, endocarditis",4.66
GAB,2019,Cervix uteri cancer,4.43
GAB,2019,Breast cancer,4.25
GAB,2019,Asthma,4.16
GAB,2019,"Trachea, bronchus, lung cancers",4.01
GAB,2019,Falls,3.89
GAB,2019,Whooping cough,3.74
GAB,2019,Prostate cancer,3.66
GAB,2019,Protein-energy malnutrition,3.58
GAB,2019,Mouth and oropharynx cancers,3.19
GAB,2019,Liver cancer,2.42
GAB,2019,Paralytic ileus and intestinal obstruction,2.18
GAB,2019,Parkinson disease,2.17
GAB,2019,Colon and rectum cancers,1.98
GAB,2019,Drowning,1.92
GAB,2019,"Fire, heat and hot substances",1.77
GAB,2019,Epilepsy,1.71
GAB,2019,Peptic ulcer disease,1.67
GAB,2019,African trypanosomiasis,1.62
GAB,2019,Bladder cancer,1.6
GAB,2019,Oesophagus cancer,1.59
GAB,2019,Drug use disorders,1.56
GAB,2019,Melanoma and other skin cancers,1.55
GAB,2019,Syphilis,1.51
GAB,2019,Stomach cancer,1.49
GAB,2019,Gallbladder and biliary diseases,1.48
GAB,2019,"Lymphomas, multiple myeloma",1.46
GAB,2019,Exposure to mechanical forces,1.44
GAB,2019,Sickle cell disorders and trait,1.36
GAB,2019,Poisonings,1.29
GAB,2019,Ovary cancer,1.22
GAB,2019,Skin diseases,0.99
GAB,2019,Larynx cancer,0.98
GAB,2019,Pancreas cancer,0.95
GAB,2019,Rheumatic heart disease,0.92
GAB,2019,Corpus uteri cancer,0.89
GAB,2019,Alcohol use disorders,0.89
GAB,2019,Brain and nervous system cancers,0.82
GAB,2019,Leukaemia,0.78
GAB,2019,Yellow fever,0.72
GAB,2019,Pancreatitis,0.67
GAB,2019,Schistosomiasis,0.64
GAB,2019,Gastritis and duodenitis,0.59
GAB,2019,Tetanus,0.39
GAB,2019,Sudden infant death syndrome,0.35
GAB,2019,Kidney cancer,0.34
GAB,2019,Encephalitis,0.33
GAB,2019,Cysticercosis,0.31
GAB,2019,Acute hepatitis B,0.3
GAB,2019,Appendicitis,0.3
GAB,2019,Rheumatoid arthritis,0.29
GAB,2019,Inflammatory bowel disease,0.27
GAB,2019,Collective violence and legal intervention,0.13
GAB,2019,Upper respiratory infections,0.12
GAB,2019,Gallbladder and biliary tract cancer,0.1
GAB,2019,Thyroid cancer,0.1
GAB,2019,Acute hepatitis A,0.1
GAB,2019,Gynecological diseases,0.07
GAB,2019,Multiple sclerosis,0.07
GAB,2019,Urolithiasis,0.06
GAB,2019,Acute hepatitis C,0.05
GAB,2019,Rabies,0.05
GAB,2019,Testicular cancer,0.05
GAB,2019,Gonorrhoea,0.04
GAB,2019,Diphtheria,0.02
GAB,2019,Acute hepatitis E,0.02
GAB,2019,Ascariasis,0.02
GAB,2019,Echinococcosis,0.02
GAB,2019,Chlamydia,0.01
GAB,2019,Otitis media,0.01
GAB,2019,Mesothelioma,0.01
GAB,2019,Thalassaemias,0.0
GAB,2019,Depressive disorders,0.0
GAB,2019,Bipolar disorder,0.0
GAB,2019,Schizophrenia,0.0
GAB,2019,Anxiety disorders,0.0
GAB,2019,Eating disorders,0.0
GAB,2019,Autism and Asperger syndrome,0.0
GAB,2019,Childhood behavioural disorders,0.0
GAB,2019,Idiopathic intellectual disability,0.0
GAB,2019,Trichomoniasis,0.0
GAB,2019,Genital herpes,0.0
GAB,2019,Chagas disease,0.0
GAB,2019,Dengue,0.0
GAB,2019,Trachoma,0.0
GAB,2019,Leishmaniasis,0.0
GAB,2019,Lymphatic filariasis,0.0
GAB,2019,Onchocerciasis,0.0
GAB,2019,Trichuriasis,0.0
GAB,2019,Hookworm disease,0.0
GAB,2019,Food-bourne trematodes,0.0
GAB,2019,Leprosy,0.0
GAB,2019,Iodine deficiency,0.0
GAB,2019,Vitamin A deficiency,0.0
GAB,2019,Iron-deficiency anaemia,0.0
GAB,2019,Infertility,0.0
GAB,2019,Osteoarthritis,0.0
GAB,2019,Gout,0.0
GAB,2019,Back and neck pain,0.0
GAB,2019,Benign prostatic hyperplasia,0.0
GAB,2019,Migraine,0.0
GAB,2019,Non-migraine headache,0.0
GAB,2019,Glaucoma,0.0
GAB,2019,Cataracts,0.0
GAB,2019,Uncorrected refractive errors,0.0
GAB,2019,Macular degeneration,0.0
GAB,2019,Other vision loss,0.0
GAB,2019,Other hearing loss,0.0
GAB,2019,Oral conditions,0.0
GAB,2019,Natural disasters,0.0
GMB,2019,Neonatal conditions,85.9
GMB,2019,Lower respiratory infections,57.09
GMB,2019,HIV/AIDS,47.91
GMB,2019,Ischaemic heart disease,42.88
GMB,2019,Stroke,34.18
GMB,2019,Road injury,29.62
GMB,2019,Malaria,28.71
GMB,2019,Diarrhoeal diseases,26.65
GMB,2019,Tuberculosis,18.95
GMB,2019,Congenital anomalies,16.32
GMB,2019,Liver cancer,16.06
GMB,2019,Maternal conditions,14.71
GMB,2019,Cirrhosis of the liver,13.77
GMB,2019,Diabetes mellitus,12.34
GMB,2019,Kidney diseases,11.31
GMB,2019,Meningitis,9.74
GMB,2019,Chronic obstructive pulmonary disease,8.77
GMB,2019,Interpersonal violence,8.3
GMB,2019,Sickle cell disorders and trait,7.72
GMB,2019,Hypertensive heart disease,7.33
GMB,2019,Cervix uteri cancer,6.17
GMB,2019,Asthma,5.71
GMB,2019,Self-harm,4.8
GMB,2019,Protein-energy malnutrition,4.67
GMB,2019,Whooping cough,4.21
GMB,2019,Alzheimer disease and other dementias,3.79
GMB,2019,Falls,3.53
GMB,2019,Paralytic ileus and intestinal obstruction,2.99
GMB,2019,Drowning,2.93
GMB,2019,"Fire, heat and hot substances",2.84
GMB,2019,Exposure to mechanical forces,2.69
GMB,2019,"Cardiomyopathy, myocarditis, endocarditis",2.52
GMB,2019,Peptic ulcer disease,2.4
GMB,2019,Syphilis,2.33
GMB,2019,Epilepsy,1.83
GMB,2019,Poisonings,1.8
GMB,2019,Parkinson disease,1.46
GMB,2019,"Trachea, bronchus, lung cancers",1.43
GMB,2019,Pancreatitis,1.36
GMB,2019,Drug use disorders,1.19
GMB,2019,Breast cancer,1.12
GMB,2019,Rheumatic heart disease,1.01
GMB,2019,Schistosomiasis,0.97
GMB,2019,Prostate cancer,0.88
GMB,2019,Skin diseases,0.79
GMB,2019,Tetanus,0.78
GMB,2019,Gallbladder and biliary diseases,0.76
GMB,2019,Rabies,0.6
GMB,2019,Acute hepatitis B,0.59
GMB,2019,Encephalitis,0.58
GMB,2019,Stomach cancer,0.58
GMB,2019,Measles,0.57
GMB,2019,Alcohol use disorders,0.51
GMB,2019,"Lymphomas, multiple myeloma",0.49
GMB,2019,Colon and rectum cancers,0.45
GMB,2019,Yellow fever,0.42
GMB,2019,Sudden infant death syndrome,0.3
GMB,2019,Pancreas cancer,0.24
GMB,2019,Oesophagus cancer,0.23
GMB,2019,Acute hepatitis A,0.23
GMB,2019,Gastritis and duodenitis,0.23
GMB,2019,Inflammatory bowel disease,0.2
GMB,2019,Appendicitis,0.2
GMB,2019,Bladder cancer,0.19
GMB,2019,Multiple sclerosis,0.12
GMB,2019,Thalassaemias,0.11
GMB,2019,Leukaemia,0.1
GMB,2019,Leishmaniasis,0.1
GMB,2019,Ovary cancer,0.09
GMB,2019,Rheumatoid arthritis,0.08
GMB,2019,Ascariasis,0.07
GMB,2019,Upper respiratory infections,0.07
GMB,2019,Larynx cancer,0.05
GMB,2019,Corpus uteri cancer,0.04
GMB,2019,Acute hepatitis C,0.04
GMB,2019,Gonorrhoea,0.03
GMB,2019,Echinococcosis,0.03
GMB,2019,Brain and nervous system cancers,0.03
GMB,2019,Gynecological diseases,0.03
GMB,2019,Urolithiasis,0.02
GMB,2019,Testicular cancer,0.02
GMB,2019,Cysticercosis,0.02
GMB,2019,Chlamydia,0.01
GMB,2019,Diphtheria,0.01
GMB,2019,Acute hepatitis E,0.01
GMB,2019,Melanoma and other skin cancers,0.01
GMB,2019,Mouth and oropharynx cancers,0.01
GMB,2019,Collective violence and legal intervention,0.01
GMB,2019,Natural disasters,0.0
GMB,2019,Oral conditions,0.0
GMB,2019,Infertility,0.0
GMB,2019,Benign prostatic hyperplasia,0.0
GMB,2019,Osteoarthritis,0.0
GMB,2019,Gout,0.0
GMB,2019,Back and neck pain,0.0
GMB,2019,Migraine,0.0
GMB,2019,Non-migraine headache,0.0
GMB,2019,Glaucoma,0.0
GMB,2019,Cataracts,0.0
GMB,2019,Uncorrected refractive errors,0.0
GMB,2019,Macular degeneration,0.0
GMB,2019,Other vision loss,0.0
GMB,2019,Other hearing loss,0.0
GMB,2019,Otitis media,0.0
GMB,2019,Kidney cancer,0.0
GMB,2019,Gallbladder and biliary tract cancer,0.0
GMB,2019,Thyroid cancer,0.0
GMB,2019,Mesothelioma,0.0
GMB,2019,Anxiety disorders,0.0
GMB,2019,Eating disorders,0.0
GMB,2019,Autism and Asperger syndrome,0.0
GMB,2019,Childhood behavioural disorders,0.0
GMB,2019,Idiopathic intellectual disability,0.0
GMB,2019,Depressive disorders,0.0
GMB,2019,Bipolar disorder,0.0
GMB,2019,Schizophrenia,0.0
GMB,2019,African trypanosomiasis,0.0
GMB,2019,Chagas disease,0.0
GMB,2019,Trichomoniasis,0.0
GMB,2019,Genital herpes,0.0
GMB,2019,Dengue,0.0
GMB,2019,Trachoma,0.0
GMB,2019,Lymphatic filariasis,0.0
GMB,2019,Onchocerciasis,0.0
GMB,2019,Trichuriasis,0.0
GMB,2019,Hookworm disease,0.0
GMB,2019,Food-bourne trematodes,0.0
GMB,2019,Leprosy,0.0
GMB,2019,Iodine deficiency,0.0
GMB,2019,Vitamin A deficiency,0.0
GMB,2019,Iron-deficiency anaemia,0.0
GHA,2019,Neonatal conditions,56.53
GHA,2019,Lower respiratory infections,53.49
GHA,2019,Stroke,49.88
GHA,2019,Ischaemic heart disease,46.39
GHA,2019,HIV/AIDS,44.62
GHA,2019,Malaria,36.72
GHA,2019,Tuberculosis,33.6
GHA,2019,Road injury,25.68
GHA,2019,Diarrhoeal diseases,21.51
GHA,2019,Cirrhosis of the liver,19.91
GHA,2019,Diabetes mellitus,19.5
GHA,2019,Kidney diseases,13.69
GHA,2019,Congenital anomalies,12.95
GHA,2019,Chronic obstructive pulmonary disease,10.26
GHA,2019,Meningitis,9.81
GHA,2019,Liver cancer,9.38
GHA,2019,Hypertensive heart disease,7.34
GHA,2019,Cervix uteri cancer,7.11
GHA,2019,Self-harm,6.56
GHA,2019,Maternal conditions,6.55
GHA,2019,Asthma,6.51
GHA,2019,Breast cancer,6.37
GHA,2019,Protein-energy malnutrition,6.15
GHA,2019,Interpersonal violence,6.11
GHA,2019,"Cardiomyopathy, myocarditis, endocarditis",5.31
GHA,2019,Sickle cell disorders and trait,5.08
GHA,2019,Alzheimer disease and other dementias,4.26
GHA,2019,Falls,3.84
GHA,2019,Paralytic ileus and intestinal obstruction,3.7
GHA,2019,Prostate cancer,3.39
GHA,2019,"Lymphomas, multiple myeloma",2.88
GHA,2019,Stomach cancer,2.86
GHA,2019,Colon and rectum cancers,2.64
GHA,2019,Pancreatitis,2.59
GHA,2019,Whooping cough,2.45
GHA,2019,Drowning,2.44
GHA,2019,"Fire, heat and hot substances",2.4
GHA,2019,Ovary cancer,2.3
GHA,2019,Drug use disorders,2.07
GHA,2019,Exposure to mechanical forces,1.81
GHA,2019,Poisonings,1.72
GHA,2019,Mouth and oropharynx cancers,1.59
GHA,2019,Syphilis,1.59
GHA,2019,Gallbladder and biliary diseases,1.3
GHA,2019,Parkinson disease,1.27
GHA,2019,Encephalitis,1.17
GHA,2019,Leukaemia,1.12
GHA,2019,Pancreas cancer,1.1
GHA,2019,Epilepsy,1.08
GHA,2019,Peptic ulcer disease,1.05
GHA,2019,Oesophagus cancer,0.94
GHA,2019,Skin diseases,0.87
GHA,2019,Rheumatic heart disease,0.84
GHA,2019,Schistosomiasis,0.84
GHA,2019,Bladder cancer,0.81
GHA,2019,Alcohol use disorders,0.8
GHA,2019,"Trachea, bronchus, lung cancers",0.78
GHA,2019,Corpus uteri cancer,0.72
GHA,2019,Tetanus,0.72
GHA,2019,Melanoma and other skin cancers,0.71
GHA,2019,Brain and nervous system cancers,0.7
GHA,2019,Rabies,0.63
GHA,2019,Appendicitis,0.48
GHA,2019,Sudden infant death syndrome,0.47
GHA,2019,Measles,0.45
GHA,2019,Larynx cancer,0.44
GHA,2019,Acute hepatitis A,0.41
GHA,2019,Multiple sclerosis,0.37
GHA,2019,Acute hepatitis B,0.33
GHA,2019,Inflammatory bowel disease,0.31
GHA,2019,Kidney cancer,0.27
GHA,2019,Gallbladder and biliary tract cancer,0.21
GHA,2019,Yellow fever,0.17
GHA,2019,Urolithiasis,0.12
GHA,2019,Thyroid cancer,0.11
GHA,2019,Gastritis and duodenitis,0.1
GHA,2019,Collective violence and legal intervention,0.1
GHA,2019,Acute hepatitis C,0.09
GHA,2019,Acute hepatitis E,0.05
GHA,2019,Upper respiratory infections,0.05
GHA,2019,Cysticercosis,0.05
GHA,2019,Rheumatoid arthritis,0.05
GHA,2019,Ascariasis,0.04
GHA,2019,Testicular cancer,0.04
GHA,2019,Gonorrhoea,0.03
GHA,2019,Echinococcosis,0.02
GHA,2019,Mesothelioma,0.02
GHA,2019,Gynecological diseases,0.02
GHA,2019,Thalassaemias,0.01
GHA,2019,Chlamydia,0.01
GHA,2019,Diphtheria,0.01
GHA,2019,Trichomoniasis,0.0
GHA,2019,Genital herpes,0.0
GHA,2019,African trypanosomiasis,0.0
GHA,2019,Chagas disease,0.0
GHA,2019,Dengue,0.0
GHA,2019,Trachoma,0.0
GHA,2019,Leishmaniasis,0.0
GHA,2019,Lymphatic filariasis,0.0
GHA,2019,Onchocerciasis,0.0
GHA,2019,Trichuriasis,0.0
GHA,2019,Hookworm disease,0.0
GHA,2019,Food-bourne trematodes,0.0
GHA,2019,Leprosy,0.0
GHA,2019,Otitis media,0.0
GHA,2019,Depressive disorders,0.0
GHA,2019,Bipolar disorder,0.0
GHA,2019,Schizophrenia,0.0
GHA,2019,Iodine deficiency,0.0
GHA,2019,Vitamin A deficiency,0.0
GHA,2019,Iron-deficiency anaemia,0.0
GHA,2019,Oral conditions,0.0
GHA,2019,Natural disasters,0.0
GHA,2019,Osteoarthritis,0.0
GHA,2019,Gout,0.0
GHA,2019,Back and neck pain,0.0
GHA,2019,Infertility,0.0
GHA,2019,Benign prostatic hyperplasia,0.0
GHA,2019,Migraine,0.0
GHA,2019,Non-migraine headache,0.0
GHA,2019,Glaucoma,0.0
GHA,2019,Cataracts,0.0
GHA,2019,Uncorrected refractive errors,0.0
GHA,2019,Macular degeneration,0.0
GHA,2019,Other vision loss,0.0
GHA,2019,Other hearing loss,0.0
GHA,2019,Anxiety disorders,0.0
GHA,2019,Eating disorders,0.0
GHA,2019,Autism and Asperger syndrome,0.0
GHA,2019,Childhood behavioural disorders,0.0
GHA,2019,Idiopathic intellectual disability,0.0
GIN,2019,Lower respiratory infections,99.92
GIN,2019,Neonatal conditions,95.51
GIN,2019,Malaria,63.91
GIN,2019,Diarrhoeal diseases,53.03
GIN,2019,Measles,47.07
GIN,2019,Stroke,45.13
GIN,2019,Ischaemic heart disease,44.26
GIN,2019,Road injury,29.6
GIN,2019,HIV/AIDS,23.59
GIN,2019,Meningitis,20.57
GIN,2019,Cirrhosis of the liver,19.92
GIN,2019,Tuberculosis,18.5
GIN,2019,Congenital anomalies,17.04
GIN,2019,Diabetes mellitus,16.7
GIN,2019,Kidney diseases,15.15
GIN,2019,Maternal conditions,14.01
GIN,2019,Cervix uteri cancer,11.65
GIN,2019,Chronic obstructive pulmonary disease,10.72
GIN,2019,Hypertensive heart disease,10.53
GIN,2019,Asthma,9.21
GIN,2019,Liver cancer,9.12
GIN,2019,Whooping cough,9.1
GIN,2019,Interpersonal violence,8.81
GIN,2019,African trypanosomiasis,8.38
GIN,2019,Protein-energy malnutrition,8.06
GIN,2019,Sickle cell disorders and trait,7.37
GIN,2019,Self-harm,6.97
GIN,2019,Alzheimer disease and other dementias,4.52
GIN,2019,Drowning,4.13
GIN,2019,Prostate cancer,4.1
GIN,2019,Falls,3.75
GIN,2019,Rabies,3.65
GIN,2019,Peptic ulcer disease,3.5
GIN,2019,"Cardiomyopathy, myocarditis, endocarditis",3.43
GIN,2019,Exposure to mechanical forces,3.36
GIN,2019,"Fire, heat and hot substances",3.2
GIN,2019,Paralytic ileus and intestinal obstruction,3.03
GIN,2019,Epilepsy,2.73
GIN,2019,Breast cancer,2.69
GIN,2019,Syphilis,2.56
GIN,2019,Poisonings,2.3
GIN,2019,Stomach cancer,1.92
GIN,2019,Rheumatic heart disease,1.86
GIN,2019,Schistosomiasis,1.81
