iso_code,year,cause,cause_group,deaths,population,death_rate
DJI,2000,Malaria,1,0.62,717577.0,0.09
DJI,2000,Urolithiasis,2,0.54,717577.0,0.08
DJI,2000,Multiple sclerosis,2,0.57,717577.0,0.08
DJI,2000,Chlamydia,1,0.34,717577.0,0.05
DJI,2000,Thalassaemias,2,0.25,717577.0,0.03
DJI,2000,Acute hepatitis E,1,0.17,717577.0,0.02
DJI,2000,Brain and nervous system cancers,2,0.05,717577.0,0.01
DJI,2000,Testicular cancer,2,0.04,717577.0,0.01
DJI,2000,Collective violence and legal intervention,3,0.07,717577.0,0.01
DJI,2000,Natural disasters,3,0.0,717577.0,0.0
DJI,2000,Infertility,2,0.0,717577.0,0.0
DJI,2000,Oral conditions,2,0.0,717577.0,0.0
DJI,2000,Migraine,2,0.0,717577.0,0.0
DJI,2000,Non-migraine headache,2,0.0,717577.0,0.0
DJI,2000,Glaucoma,2,0.0,717577.0,0.0
DJI,2000,Cataracts,2,0.0,717577.0,0.0
DJI,2000,Uncorrected refractive errors,2,0.0,717577.0,0.0
DJI,2000,Macular degeneration,2,0.0,717577.0,0.0
DJI,2000,Other vision loss,2,0.0,717577.0,0.0
DJI,2000,Other hearing loss,2,0.0,717577.0,0.0
DJI,2000,Osteoarthritis,2,0.0,717577.0,0.0
DJI,2000,Gout,2,0.0,717577.0,0.0
DJI,2000,Back and neck pain,2,0.0,717577.0,0.0
DJI,2000,Benign prostatic hyperplasia,2,0.0,717577.0,0.0
DJI,2000,Iodine deficiency,1,0.0,717577.0,0.0
DJI,2000,Vitamin A deficiency,1,0.0,717577.0,0.0
DJI,2000,Iron-deficiency anaemia,1,0.0,717577.0,0.0
DJI,2000,Mesothelioma,2,0.0,717577.0,0.0
DJI,2000,Depressive disorders,2,0.0,717577.0,0.0
DJI,2000,Bipolar disorder,2,0.0,717577.0,0.0
DJI,2000,Schizophrenia,2,0.0,717577.0,0.0
DJI,2000,Anxiety disorders,2,0.0,717577.0,0.0
DJI,2000,Eating disorders,2,0.01,717577.0,0.0
DJI,2000,Autism and Asperger syndrome,2,0.0,717577.0,0.0
DJI,2000,Childhood behavioural disorders,2,0.0,717577.0,0.0
DJI,2000,Idiopathic intellectual disability,2,0.0,717577.0,0.0
DJI,2000,African trypanosomiasis,1,0.0,717577.0,0.0
DJI,2000,Chagas disease,1,0.0,717577.0,0.0
DJI,2000,Trichomoniasis,1,0.0,717577.0,0.0
DJI,2000,Genital herpes,1,0.0,717577.0,0.0
DJI,2000,Trichuriasis,1,0.0,717577.0,0.0
DJI,2000,Hookworm disease,1,0.0,717577.0,0.0
DJI,2000,Food-bourne trematodes,1,0.0,717577.0,0.0
DJI,2000,Leprosy,1,0.0,717577.0,0.0
DJI,2000,Dengue,1,0.01,717577.0,0.0
DJI,2000,Trachoma,1,0.0,717577.0,0.0
DJI,2000,Yellow fever,1,0.0,717577.0,0.0
DJI,2000,Lymphatic filariasis,1,0.0,717577.0,0.0
DJI,2000,Onchocerciasis,1,0.0,717577.0,0.0
DJI,2000,Cysticercosis,1,0.0,717577.0,0.0
COD,2000,Malaria,1,89511.97,47100000.0,190.05
COD,2000,Neonatal conditions,1,72881.25,47100000.0,154.74
COD,2000,Lower respiratory infections,1,71919.68,47100000.0,152.7
COD,2000,Diarrhoeal diseases,1,52897.02,47100000.0,112.31
COD,2000,HIV/AIDS,1,44253.0,47100000.0,93.96
COD,2000,Tuberculosis,1,28798.01,47100000.0,61.14
COD,2000,Measles,1,25903.72,47100000.0,55.0
COD,2000,Stroke,2,24162.24,47100000.0,51.3
COD,2000,Ischaemic heart disease,2,21957.12,47100000.0,46.62
COD,2000,Road injury,3,17950.0,47100000.0,38.11
COD,2000,Meningitis,1,17351.52,47100000.0,36.84
COD,2000,Maternal conditions,1,14525.7,47100000.0,30.84
COD,2000,Cirrhosis of the liver,2,11439.77,47100000.0,24.29
COD,2000,African trypanosomiasis,1,10792.59,47100000.0,22.91
COD,2000,Protein-energy malnutrition,1,9929.35,47100000.0,21.08
COD,2000,Congenital anomalies,2,9764.02,47100000.0,20.73
COD,2000,Hypertensive heart disease,2,9690.2,47100000.0,20.57
COD,2000,Chronic obstructive pulmonary disease,2,8558.66,47100000.0,18.17
COD,2000,Diabetes mellitus,2,8060.46,47100000.0,17.11
COD,2000,Interpersonal violence,3,6810.26,47100000.0,14.46
COD,2000,Asthma,2,6185.66,47100000.0,13.13
COD,2000,Kidney diseases,2,5841.34,47100000.0,12.4
COD,2000,Whooping cough,1,4050.3,47100000.0,8.6
COD,2000,Tetanus,1,3722.43,47100000.0,7.9
COD,2000,Self-harm,3,3697.94,47100000.0,7.85
COD,2000,Cervix uteri cancer,2,3232.34,47100000.0,6.86
COD,2000,Sickle cell disorders and trait,2,2573.96,47100000.0,5.46
COD,2000,Drowning,3,2451.21,47100000.0,5.2
COD,2000,Collective violence and legal intervention,3,2435.33,47100000.0,5.17
COD,2000,"Cardiomyopathy, myocarditis, endocarditis",2,2408.45,47100000.0,5.11
COD,2000,Syphilis,1,2343.89,47100000.0,4.98
COD,2000,Liver cancer,2,2284.93,47100000.0,4.85
COD,2000,Cysticercosis,1,2130.78,47100000.0,4.52
COD,2000,Alzheimer disease and other dementias,2,1983.23,47100000.0,4.21
COD,2000,Stomach cancer,2,1897.05,47100000.0,4.03
COD,2000,Falls,3,1879.08,47100000.0,3.99
COD,2000,Prostate cancer,2,1818.84,47100000.0,3.86
COD,2000,Paralytic ileus and intestinal obstruction,2,1720.17,47100000.0,3.65
COD,2000,Breast cancer,2,1577.08,47100000.0,3.35
COD,2000,Rheumatic heart disease,2,1526.56,47100000.0,3.24
COD,2000,Peptic ulcer disease,2,1526.82,47100000.0,3.24
COD,2000,Colon and rectum cancers,2,1432.38,47100000.0,3.04
COD,2000,"Fire, heat and hot substances",3,1351.03,47100000.0,2.87
COD,2000,Schistosomiasis,1,1273.66,47100000.0,2.7
COD,2000,Exposure to mechanical forces,3,1183.07,47100000.0,2.51
COD,2000,Poisonings,3,1165.94,47100000.0,2.48
COD,2000,Acute hepatitis A,1,1128.16,47100000.0,2.4
COD,2000,Epilepsy,2,1102.44,47100000.0,2.34
COD,2000,"Lymphomas, multiple myeloma",2,1018.53,47100000.0,2.16
COD,2000,Sudden infant death syndrome,2,1006.83,47100000.0,2.14
COD,2000,Leukaemia,2,959.55,47100000.0,2.04
COD,2000,Acute hepatitis B,1,759.22,47100000.0,1.61
COD,2000,Gallbladder and biliary diseases,2,722.65,47100000.0,1.53
COD,2000,Echinococcosis,1,696.78,47100000.0,1.48
COD,2000,Gastritis and duodenitis,2,640.87,47100000.0,1.36
COD,2000,Rabies,1,624.97,47100000.0,1.33
COD,2000,Diphtheria,1,601.44,47100000.0,1.28
COD,2000,"Trachea, bronchus, lung cancers",2,589.81,47100000.0,1.25
COD,2000,Mouth and oropharynx cancers,2,582.64,47100000.0,1.24
COD,2000,Oesophagus cancer,2,537.82,47100000.0,1.14
COD,2000,Parkinson disease,2,533.38,47100000.0,1.13
COD,2000,Drug use disorders,2,523.97,47100000.0,1.11
COD,2000,Appendicitis,2,523.52,47100000.0,1.11
COD,2000,Pancreas cancer,2,456.87,47100000.0,0.97
COD,2000,Skin diseases,2,444.03,47100000.0,0.94
COD,2000,Alcohol use disorders,2,431.13,47100000.0,0.92
COD,2000,Encephalitis,1,413.45,47100000.0,0.88
COD,2000,Pancreatitis,2,391.21,47100000.0,0.83
COD,2000,Melanoma and other skin cancers,2,370.34,47100000.0,0.79
COD,2000,Brain and nervous system cancers,2,367.76,47100000.0,0.78
COD,2000,Upper respiratory infections,1,368.94,47100000.0,0.78
COD,2000,Yellow fever,1,364.74,47100000.0,0.77
COD,2000,Ovary cancer,2,275.22,47100000.0,0.58
COD,2000,Kidney cancer,2,241.44,47100000.0,0.51
COD,2000,Larynx cancer,2,217.77,47100000.0,0.46
COD,2000,Corpus uteri cancer,2,195.67,47100000.0,0.42
COD,2000,Ascariasis,1,168.17,47100000.0,0.36
COD,2000,Leishmaniasis,1,171.51,47100000.0,0.36
COD,2000,Bladder cancer,2,160.66,47100000.0,0.34
COD,2000,Inflammatory bowel disease,2,155.72,47100000.0,0.33
COD,2000,Rheumatoid arthritis,2,140.86,47100000.0,0.3
COD,2000,Thyroid cancer,2,139.64,47100000.0,0.3
COD,2000,Gynecological diseases,2,79.03,47100000.0,0.17
COD,2000,Acute hepatitis C,1,75.66,47100000.0,0.16
COD,2000,Gallbladder and biliary tract cancer,2,62.17,47100000.0,0.13
COD,2000,Gonorrhoea,1,48.09,47100000.0,0.1
COD,2000,Otitis media,1,35.75,47100000.0,0.08
COD,2000,Urolithiasis,2,26.75,47100000.0,0.06
COD,2000,Multiple sclerosis,2,24.52,47100000.0,0.05
COD,2000,Mesothelioma,2,19.47,47100000.0,0.04
COD,2000,Testicular cancer,2,13.08,47100000.0,0.03
COD,2000,Chlamydia,1,14.14,47100000.0,0.03
COD,2000,Acute hepatitis E,1,13.98,47100000.0,0.03
COD,2000,Thalassaemias,2,4.62,47100000.0,0.01
COD,2000,Depressive disorders,2,0.0,47100000.0,0.0
COD,2000,Bipolar disorder,2,0.0,47100000.0,0.0
COD,2000,Schizophrenia,2,0.0,47100000.0,0.0
COD,2000,Iodine deficiency,1,0.0,47100000.0,0.0
COD,2000,Vitamin A deficiency,1,0.0,47100000.0,0.0
COD,2000,Iron-deficiency anaemia,1,0.0,47100000.0,0.0
COD,2000,Chagas disease,1,0.0,47100000.0,0.0
COD,2000,Trichomoniasis,1,0.0,47100000.0,0.0
COD,2000,Genital herpes,1,0.0,47100000.0,0.0
COD,2000,Trichuriasis,1,0.0,47100000.0,0.0
COD,2000,Hookworm disease,1,0.0,47100000.0,0.0
COD,2000,Food-bourne trematodes,1,0.0,47100000.0,0.0
COD,2000,Leprosy,1,0.0,47100000.0,0.0
COD,2000,Lymphatic filariasis,1,0.0,47100000.0,0.0
COD,2000,Onchocerciasis,1,0.0,47100000.0,0.0
COD,2000,Dengue,1,0.54,47100000.0,0.0
COD,2000,Trachoma,1,0.0,47100000.0,0.0
COD,2000,Migraine,2,0.0,47100000.0,0.0
COD,2000,Non-migraine headache,2,0.0,47100000.0,0.0
COD,2000,Glaucoma,2,0.0,47100000.0,0.0
COD,2000,Cataracts,2,0.0,47100000.0,0.0
COD,2000,Uncorrected refractive errors,2,0.0,47100000.0,0.0
COD,2000,Macular degeneration,2,0.0,47100000.0,0.0
COD,2000,Other vision loss,2,0.0,47100000.0,0.0
COD,2000,Other hearing loss,2,0.0,47100000.0,0.0
COD,2000,Anxiety disorders,2,0.0,47100000.0,0.0
COD,2000,Eating disorders,2,0.15,47100000.0,0.0
COD,2000,Autism and Asperger syndrome,2,0.0,47100000.0,0.0
COD,2000,Childhood behavioural disorders,2,0.0,47100000.0,0.0
COD,2000,Idiopathic intellectual disability,2,0.0,47100000.0,0.0
COD,2000,Benign prostatic hyperplasia,2,0.0,47100000.0,0.0
COD,2000,Infertility,2,0.0,47100000.0,0.0
COD,2000,Oral conditions,2,0.0,47100000.0,0.0
COD,2000,Osteoarthritis,2,0.0,47100000.0,0.0
COD,2000,Gout,2,0.0,47100000.0,0.0
COD,2000,Back and neck pain,2,0.0,47100000.0,0.0
COD,2000,Natural disasters,3,0.0,47100000.0,0.0
EGY,2000,Ischaemic heart disease,2,106047.9,68800000.0,154.14
EGY,2000,Cirrhosis of the liver,2,39474.93,68800000.0,57.38
EGY,2000,Neonatal conditions,1,35528.85,68800000.0,51.64
EGY,2000,Stroke,2,28683.08,68800000.0,41.69
EGY,2000,Lower respiratory infections,1,24742.47,68800000.0,35.96
EGY,2000,Hypertensive heart disease,2,12649.03,68800000.0,18.39
EGY,2000,Liver cancer,2,11934.47,68800000.0,17.35
EGY,2000,Kidney diseases,2,11503.52,68800000.0,16.72
EGY,2000,Congenital anomalies,2,10652.58,68800000.0,15.48
EGY,2000,Diabetes mellitus,2,8743.92,68800000.0,12.71
EGY,2000,Diarrhoeal diseases,1,8012.65,68800000.0,11.65
EGY,2000,Chronic obstructive pulmonary disease,2,7758.64,68800000.0,11.28
EGY,2000,Road injury,3,7734.0,68800000.0,11.24
EGY,2000,Asthma,2,6764.43,68800000.0,9.83
EGY,2000,Breast cancer,2,5730.01,68800000.0,8.33
EGY,2000,"Lymphomas, multiple myeloma",2,3996.52,68800000.0,5.81
EGY,2000,Alzheimer disease and other dementias,2,3890.43,68800000.0,5.65
EGY,2000,"Trachea, bronchus, lung cancers",2,2946.44,68800000.0,4.28
EGY,2000,Whooping cough,1,2922.93,68800000.0,4.25
EGY,2000,Bladder cancer,2,2886.35,68800000.0,4.2
EGY,2000,Leukaemia,2,2608.08,68800000.0,3.79
EGY,2000,Interpersonal violence,3,2453.94,68800000.0,3.57
EGY,2000,Brain and nervous system cancers,2,2400.72,68800000.0,3.49
EGY,2000,Self-harm,3,2101.47,68800000.0,3.05
EGY,2000,Measles,1,1916.46,68800000.0,2.79
EGY,2000,"Cardiomyopathy, myocarditis, endocarditis",2,1868.96,68800000.0,2.72
EGY,2000,Colon and rectum cancers,2,1531.11,68800000.0,2.23
EGY,2000,Protein-energy malnutrition,1,1504.97,68800000.0,2.19
EGY,2000,Rheumatic heart disease,2,1421.1,68800000.0,2.07
EGY,2000,Falls,3,1424.63,68800000.0,2.07
EGY,2000,Meningitis,1,1419.15,68800000.0,2.06
EGY,2000,Acute hepatitis B,1,1374.82,68800000.0,2.0
EGY,2000,"Fire, heat and hot substances",3,1296.04,68800000.0,1.88
EGY,2000,Tetanus,1,1235.51,68800000.0,1.8
EGY,2000,Parkinson disease,2,1241.49,68800000.0,1.8
EGY,2000,Stomach cancer,2,1226.41,68800000.0,1.78
EGY,2000,Pancreas cancer,2,1196.36,68800000.0,1.74
EGY,2000,Maternal conditions,1,1170.0,68800000.0,1.7
EGY,2000,Peptic ulcer disease,2,1169.89,68800000.0,1.7
EGY,2000,Gallbladder and biliary diseases,2,1135.86,68800000.0,1.65
EGY,2000,Drowning,3,1095.61,68800000.0,1.59
EGY,2000,Encephalitis,1,1041.96,68800000.0,1.51
EGY,2000,Tuberculosis,1,1039.76,68800000.0,1.51
EGY,2000,Ovary cancer,2,1029.99,68800000.0,1.5
EGY,2000,Paralytic ileus and intestinal obstruction,2,826.33,68800000.0,1.2
EGY,2000,Acute hepatitis A,1,753.99,68800000.0,1.1
EGY,2000,Prostate cancer,2,653.52,68800000.0,0.95
EGY,2000,Exposure to mechanical forces,3,627.5,68800000.0,0.91
EGY,2000,Kidney cancer,2,556.75,68800000.0,0.81
EGY,2000,Melanoma and other skin cancers,2,558.29,68800000.0,0.81
EGY,2000,Larynx cancer,2,547.43,68800000.0,0.8
EGY,2000,Oesophagus cancer,2,526.79,68800000.0,0.77
EGY,2000,Mouth and oropharynx cancers,2,489.41,68800000.0,0.71
EGY,2000,Cervix uteri cancer,2,401.35,68800000.0,0.58
EGY,2000,Gallbladder and biliary tract cancer,2,367.03,68800000.0,0.53
EGY,2000,Epilepsy,2,361.41,68800000.0,0.53
EGY,2000,Thyroid cancer,2,357.52,68800000.0,0.52
EGY,2000,Schistosomiasis,1,337.97,68800000.0,0.49
EGY,2000,Pancreatitis,2,318.44,68800000.0,0.46
EGY,2000,Acute hepatitis C,1,308.12,68800000.0,0.45
EGY,2000,Sudden infant death syndrome,2,300.41,68800000.0,0.44
EGY,2000,Corpus uteri cancer,2,220.44,68800000.0,0.32
EGY,2000,Poisonings,3,179.72,68800000.0,0.26
EGY,2000,Sickle cell disorders and trait,2,132.89,68800000.0,0.19
EGY,2000,Multiple sclerosis,2,127.29,68800000.0,0.19
EGY,2000,Syphilis,1,122.64,68800000.0,0.18
EGY,2000,Skin diseases,2,120.15,68800000.0,0.17
EGY,2000,Appendicitis,2,117.47,68800000.0,0.17
EGY,2000,Alcohol use disorders,2,101.26,68800000.0,0.15
EGY,2000,Mesothelioma,2,94.13,68800000.0,0.14
EGY,2000,HIV/AIDS,1,84.0,68800000.0,0.12
EGY,2000,Rabies,1,82.09,68800000.0,0.12
EGY,2000,Leishmaniasis,1,66.6,68800000.0,0.1
EGY,2000,Acute hepatitis E,1,61.92,68800000.0,0.09
EGY,2000,Inflammatory bowel disease,2,58.26,68800000.0,0.08
EGY,2000,Gynecological diseases,2,54.74,68800000.0,0.08
EGY,2000,Echinococcosis,1,45.79,68800000.0,0.07
EGY,2000,Drug use disorders,2,44.28,68800000.0,0.06
EGY,2000,Collective violence and legal intervention,3,43.09,68800000.0,0.06
EGY,2000,Thalassaemias,2,26.81,68800000.0,0.04
EGY,2000,Ascariasis,1,28.52,68800000.0,0.04
EGY,2000,Testicular cancer,2,23.65,68800000.0,0.03
EGY,2000,Gastritis and duodenitis,2,19.2,68800000.0,0.03
EGY,2000,Rheumatoid arthritis,2,12.84,68800000.0,0.02
EGY,2000,Dengue,1,6.8,68800000.0,0.01
EGY,2000,Upper respiratory infections,1,7.13,68800000.0,0.01
EGY,2000,Diphtheria,1,9.64,68800000.0,0.01
EGY,2000,Chlamydia,1,0.83,68800000.0,0.0
EGY,2000,Gonorrhoea,1,2.75,68800000.0,0.0
EGY,2000,Oral conditions,2,0.0,68800000.0,0.0
EGY,2000,Benign prostatic hyperplasia,2,0.0,68800000.0,0.0
EGY,2000,Urolithiasis,2,2.38,68800000.0,0.0
EGY,2000,Infertility,2,0.0,68800000.0,0.0
EGY,2000,Anxiety disorders,2,0.0,68800000.0,0.0
EGY,2000,Eating disorders,2,0.15,68800000.0,0.0
EGY,2000,Autism and Asperger syndrome,2,0.0,68800000.0,0.0
EGY,2000,Childhood behavioural disorders,2,0.0,68800000.0,0.0
EGY,2000,Idiopathic intellectual disability,2,0.0,68800000.0,0.0
EGY,2000,Natural disasters,3,2.04,68800000.0,0.0
EGY,2000,Trichomoniasis,1,0.0,68800000.0,0.0
EGY,2000,Genital herpes,1,0.0,68800000.0,0.0
EGY,2000,Malaria,1,0.0,68800000.0,0.0
EGY,2000,African trypanosomiasis,1,0.0,68800000.0,0.0
EGY,2000,Chagas disease,1,0.0,68800000.0,0.0
EGY,2000,Lymphatic filariasis,1,0.0,68800000.0,0.0
EGY,2000,Onchocerciasis,1,0.0,68800000.0,0.0
EGY,2000,Cysticercosis,1,0.0,68800000.0,0.0
EGY,2000,Otitis media,1,0.25,68800000.0,0.0
EGY,2000,Iodine deficiency,1,0.0,68800000.0,0.0
EGY,2000,Vitamin A deficiency,1,0.0,68800000.0,0.0
EGY,2000,Iron-deficiency anaemia,1,0.0,68800000.0,0.0
EGY,2000,Trachoma,1,0.0,68800000.0,0.0
EGY,2000,Yellow fever,1,0.0,68800000.0,0.0
EGY,2000,Trichuriasis,1,0.0,68800000.0,0.0
EGY,2000,Hookworm disease,1,0.0,68800000.0,0.0
EGY,2000,Food-bourne trematodes,1,0.0,68800000.0,0.0
EGY,2000,Leprosy,1,0.0,68800000.0,0.0
EGY,2000,Depressive disorders,2,0.0,68800000.0,0.0
EGY,2000,Bipolar disorder,2,0.0,68800000.0,0.0
EGY,2000,Schizophrenia,2,0.0,68800000.0,0.0
EGY,2000,Migraine,2,0.0,68800000.0,0.0
EGY,2000,Non-migraine headache,2,0.0,68800000.0,0.0
EGY,2000,Glaucoma,2,0.0,68800000.0,0.0
EGY,2000,Cataracts,2,0.0,68800000.0,0.0
EGY,2000,Uncorrected refractive errors,2,0.0,68800000.0,0.0
EGY,2000,Macular degeneration,2,0.0,68800000.0,0.0
EGY,2000,Other vision loss,2,0.0,68800000.0,0.0
EGY,2000,Other hearing loss,2,0.0,68800000.0,0.0
EGY,2000,Osteoarthritis,2,0.0,68800000.0,0.0
EGY,2000,Gout,2,0.0,68800000.0,0.0
EGY,2000,Back and neck pain,2,0.0,68800000.0,0.0
GNQ,2000,Neonatal conditions,1,944.76,606180.0,155.85
GNQ,2000,Lower respiratory infections,1,898.97,606180.0,148.3
GNQ,2000,Malaria,1,791.0,606180.0,130.49
GNQ,2000,Diarrhoeal diseases,1,779.65,606180.0,128.62
GNQ,2000,HIV/AIDS,1,642.0,606180.0,105.91
GNQ,2000,Stroke,2,403.58,606180.0,66.58
GNQ,2000,Ischaemic heart disease,2,360.5,606180.0,59.47
GNQ,2000,Measles,1,224.39,606180.0,37.02
GNQ,2000,Congenital anomalies,2,157.46,606180.0,25.98
GNQ,2000,Cirrhosis of the liver,2,156.73,606180.0,25.86
GNQ,2000,Diabetes mellitus,2,154.9,606180.0,25.55
GNQ,2000,Meningitis,1,149.37,606180.0,24.64
GNQ,2000,Hypertensive heart disease,2,146.04,606180.0,24.09
GNQ,2000,Road injury,3,134.0,606180.0,22.11
GNQ,2000,Chronic obstructive pulmonary disease,2,117.17,606180.0,19.33
GNQ,2000,Kidney diseases,2,106.85,606180.0,17.63
GNQ,2000,Protein-energy malnutrition,1,100.51,606180.0,16.58
GNQ,2000,Asthma,2,86.48,606180.0,14.27
GNQ,2000,Maternal conditions,1,83.02,606180.0,13.7
GNQ,2000,Self-harm,3,76.64,606180.0,12.64
GNQ,2000,Whooping cough,1,69.82,606180.0,11.52
GNQ,2000,Tetanus,1,49.9,606180.0,8.23
GNQ,2000,Cysticercosis,1,48.94,606180.0,8.07
GNQ,2000,Syphilis,1,46.78,606180.0,7.72
GNQ,2000,Drowning,3,43.61,606180.0,7.19
GNQ,2000,Cervix uteri cancer,2,42.84,606180.0,7.07
GNQ,2000,"Cardiomyopathy, myocarditis, endocarditis",2,41.88,606180.0,6.91
GNQ,2000,Tuberculosis,1,38.39,606180.0,6.33
GNQ,2000,Paralytic ileus and intestinal obstruction,2,33.84,606180.0,5.58
GNQ,2000,Yellow fever,1,33.58,606180.0,5.54
GNQ,2000,Alzheimer disease and other dementias,2,32.81,606180.0,5.41
GNQ,2000,Breast cancer,2,30.54,606180.0,5.04
GNQ,2000,Peptic ulcer disease,2,29.74,606180.0,4.91
GNQ,2000,Falls,3,29.44,606180.0,4.86
GNQ,2000,African trypanosomiasis,1,28.01,606180.0,4.62
GNQ,2000,Interpersonal violence,3,24.37,606180.0,4.02
GNQ,2000,Sickle cell disorders and trait,2,23.99,606180.0,3.96
GNQ,2000,"Fire, heat and hot substances",3,23.12,606180.0,3.81
GNQ,2000,Prostate cancer,2,22.66,606180.0,3.74
GNQ,2000,Exposure to mechanical forces,3,22.59,606180.0,3.73
GNQ,2000,Epilepsy,2,22.2,606180.0,3.66
GNQ,2000,Poisonings,3,19.67,606180.0,3.24
GNQ,2000,Rheumatic heart disease,2,19.49,606180.0,3.22
GNQ,2000,Drug use disorders,2,18.52,606180.0,3.06
GNQ,2000,Liver cancer,2,18.06,606180.0,2.98
GNQ,2000,Mouth and oropharynx cancers,2,16.46,606180.0,2.72
GNQ,2000,Sudden infant death syndrome,2,15.44,606180.0,2.55
GNQ,2000,Stomach cancer,2,15.31,606180.0,2.53
GNQ,2000,Gallbladder and biliary diseases,2,14.61,606180.0,2.41
GNQ,2000,"Trachea, bronchus, lung cancers",2,12.34,606180.0,2.04
GNQ,2000,Gastritis and duodenitis,2,11.65,606180.0,1.92
GNQ,2000,Rabies,1,10.81,606180.0,1.78
GNQ,2000,Colon and rectum cancers,2,10.19,606180.0,1.68
GNQ,2000,Parkinson disease,2,10.16,606180.0,1.68
GNQ,2000,Schistosomiasis,1,10.05,606180.0,1.66
GNQ,2000,Pancreatitis,2,8.52,606180.0,1.41
GNQ,2000,Melanoma and other skin cancers,2,8.55,606180.0,1.41
GNQ,2000,Appendicitis,2,8.31,606180.0,1.37
GNQ,2000,Oesophagus cancer,2,8.09,606180.0,1.33
GNQ,2000,Acute hepatitis A,1,7.88,606180.0,1.3
GNQ,2000,Alcohol use disorders,2,7.58,606180.0,1.25
GNQ,2000,Skin diseases,2,7.17,606180.0,1.18
GNQ,2000,"Lymphomas, multiple myeloma",2,6.38,606180.0,1.05
GNQ,2000,Acute hepatitis B,1,5.33,606180.0,0.88
GNQ,2000,Diphtheria,1,5.01,606180.0,0.83
GNQ,2000,Bladder cancer,2,4.75,606180.0,0.78
GNQ,2000,Corpus uteri cancer,2,4.54,606180.0,0.75
GNQ,2000,Encephalitis,1,4.23,606180.0,0.7
GNQ,2000,Upper respiratory infections,1,4.19,606180.0,0.69
GNQ,2000,Larynx cancer,2,4.19,606180.0,0.69
GNQ,2000,Ovary cancer,2,3.9,606180.0,0.64
GNQ,2000,Inflammatory bowel disease,2,3.37,606180.0,0.56
GNQ,2000,Pancreas cancer,2,3.11,606180.0,0.51
GNQ,2000,Rheumatoid arthritis,2,2.47,606180.0,0.41
GNQ,2000,Brain and nervous system cancers,2,1.88,606180.0,0.31
GNQ,2000,Leukaemia,2,1.69,606180.0,0.28
GNQ,2000,Gynecological diseases,2,1.48,606180.0,0.24
GNQ,2000,Ascariasis,1,1.27,606180.0,0.21
GNQ,2000,Gonorrhoea,1,0.83,606180.0,0.14
GNQ,2000,Acute hepatitis C,1,0.71,606180.0,0.12
GNQ,2000,Otitis media,1,0.43,606180.0,0.07
GNQ,2000,Urolithiasis,2,0.45,606180.0,0.07
GNQ,2000,Multiple sclerosis,2,0.45,606180.0,0.07
GNQ,2000,Chlamydia,1,0.26,606180.0,0.04
GNQ,2000,Acute hepatitis E,1,0.17,606180.0,0.03
GNQ,2000,Kidney cancer,2,0.2,606180.0,0.03
GNQ,2000,Collective violence and legal intervention,3,0.05,606180.0,0.01
GNQ,2000,Natural disasters,3,0.0,606180.0,0.0
GNQ,2000,Oral conditions,2,0.0,606180.0,0.0
GNQ,2000,Osteoarthritis,2,0.0,606180.0,0.0
GNQ,2000,Gout,2,0.0,606180.0,0.0
GNQ,2000,Back and neck pain,2,0.0,606180.0,0.0
GNQ,2000,Other vision loss,2,0.0,606180.0,0.0
GNQ,2000,Other hearing loss,2,0.0,606180.0,0.0
GNQ,2000,Migraine,2,0.0,606180.0,0.0
GNQ,2000,Eating disorders,2,0.01,606180.0,0.0
GNQ,2000,Uncorrected refractive errors,2,0.0,606180.0,0.0
GNQ,2000,Autism and Asperger syndrome,2,0.0,606180.0,0.0
GNQ,2000,Childhood behavioural disorders,2,0.0,606180.0,0.0
GNQ,2000,Anxiety disorders,2,0.0,606180.0,0.0
GNQ,2000,Glaucoma,2,0.0,606180.0,0.0
GNQ,2000,Cataracts,2,0.0,606180.0,0.0
GNQ,2000,Infertility,2,0.0,606180.0,0.0
GNQ,2000,Benign prostatic hyperplasia,2,0.0,606180.0,0.0
GNQ,2000,Thalassaemias,2,0.03,606180.0,0.0
GNQ,2000,Depressive disorders,2,0.0,606180.0,0.0
GNQ,2000,Bipolar disorder,2,0.0,606180.0,0.0
GNQ,2000,Schizophrenia,2,0.0,606180.0,0.0
GNQ,2000,Thyroid cancer,2,0.0,606180.0,0.0
GNQ,2000,Mesothelioma,2,0.0,606180.0,0.0
GNQ,2000,Gallbladder and biliary tract cancer,2,0.0,606180.0,0.0
GNQ,2000,Testicular cancer,2,0.0,606180.0,0.0
GNQ,2000,Iodine deficiency,1,0.0,606180.0,0.0
GNQ,2000,Vitamin A deficiency,1,0.0,606180.0,0.0
GNQ,2000,Iron-deficiency anaemia,1,0.0,606180.0,0.0
GNQ,2000,Trichomoniasis,1,0.0,606180.0,0.0
GNQ,2000,Genital herpes,1,0.0,606180.0,0.0
GNQ,2000,Chagas disease,1,0.0,606180.0,0.0
GNQ,2000,Trichuriasis,1,0.0,606180.0,0.0
GNQ,2000,Hookworm disease,1,0.0,606180.0,0.0
GNQ,2000,Food-bourne trematodes,1,0.0,606180.0,0.0
GNQ,2000,Leprosy,1,0.0,606180.0,0.0
GNQ,2000,Leishmaniasis,1,0.0,606180.0,0.0
GNQ,2000,Lymphatic filariasis,1,0.0,606180.0,0.0
GNQ,2000,Onchocerciasis,1,0.0,606180.0,0.0
