date,value,value_high,value_low,iso_code,indicator
2022-09-26,8720252,8720252,8720252,GIN,people_with_insufficient_food_consumption
2022-09-27,8690066,8690066,8690066,GIN,people_with_insufficient_food_consumption
2022-09-28,8701995,8701995,8701995,GIN,people_with_insufficient_food_consumption
2022-09-29,8740278,8740278,8740278,GIN,people_with_insufficient_food_consumption
2022-09-30,8676245,8676245,8676245,GIN,people_with_insufficient_food_consumption
2022-10-01,8687801,8687801,8687801,GIN,people_with_insufficient_food_consumption
2022-10-02,8679649,8679649,8679649,GIN,people_with_insufficient_food_consumption
2022-10-03,8522075,8522075,8522075,GIN,people_with_insufficient_food_consumption
2022-10-04,8489571,8489571,8489571,GIN,people_with_insufficient_food_consumption
2022-10-05,8471922,8471922,8471922,GIN,people_with_insufficient_food_consumption
2022-10-06,8478522,8478522,8478522,GIN,people_with_insufficient_food_consumption
2022-10-07,8533114,8533114,8533114,GIN,people_with_insufficient_food_consumption
2022-10-08,8611796,8611796,8611796,GIN,people_with_insufficient_food_consumption
2022-10-09,8599183,8599183,8599183,GIN,people_with_insufficient_food_consumption
2022-10-10,8549000,8549000,8549000,GIN,people_with_insufficient_food_consumption
2022-10-11,8539472,8539472,8539472,GIN,people_with_insufficient_food_consumption
2022-10-12,8590652,8590652,8590652,GIN,people_with_insufficient_food_consumption
2022-10-13,8499571,8499571,8499571,GIN,people_with_insufficient_food_consumption
2022-10-14,8391011,8391011,8391011,GIN,people_with_insufficient_food_consumption
2022-10-15,8488448,8488448,8488448,GIN,people_with_insufficient_food_consumption
2022-10-16,8493972,8493972,8493972,GIN,people_with_insufficient_food_consumption
2022-10-17,8540164,8540164,8540164,GIN,people_with_insufficient_food_consumption
2022-10-18,8546465,8546465,8546465,GIN,people_with_insufficient_food_consumption
2022-10-19,8501999,8501999,8501999,GIN,people_with_insufficient_food_consumption
2022-10-20,8491044,8491044,8491044,GIN,people_with_insufficient_food_consumption
2022-10-21,8462631,8462631,8462631,GIN,people_with_insufficient_food_consumption
2022-10-22,8454656,8454656,8454656,GIN,people_with_insufficient_food_consumption
2022-10-23,8384888,8384888,8384888,GIN,people_with_insufficient_food_consumption
2022-10-24,8370244,8370244,8370244,GIN,people_with_insufficient_food_consumption
2022-10-25,8325717,8325717,8325717,GIN,people_with_insufficient_food_consumption
2022-10-26,8239349,8239349,8239349,GIN,people_with_insufficient_food_consumption
2022-10-27,8251352,8251352,8251352,GIN,people_with_insufficient_food_consumption
2022-10-28,8109559,8109559,8109559,GIN,people_with_insufficient_food_consumption
2022-10-29,8064362,8064362,8064362,GIN,people_with_insufficient_food_consumption
2022-10-30,8066481,8066481,8066481,GIN,people_with_insufficient_food_consumption
2022-10-31,8081828,8081828,8081828,GIN,people_with_insufficient_food_consumption
2022-11-01,8084406,8084406,8084406,GIN,people_with_insufficient_food_consumption
2022-11-02,8127794,8127794,8127794,GIN,people_with_insufficient_food_consumption
2022-11-03,8106334,8106334,8106334,GIN,people_with_insufficient_food_consumption
2022-11-04,8087695,8087695,8087695,GIN,people_with_insufficient_food_consumption
2022-11-05,8192621,8192621,8192621,GIN,people_with_insufficient_food_consumption
2022-11-06,8242352,8242352,8242352,GIN,people_with_insufficient_food_consumption
2022-11-07,8317272,8317272,8317272,GIN,people_with_insufficient_food_consumption
2022-11-08,8436354,8436354,8436354,GIN,people_with_insufficient_food_consumption
2022-11-09,8428325,8428325,8428325,GIN,people_with_insufficient_food_consumption
2022-11-10,8426595,8426595,8426595,GIN,people_with_insufficient_food_consumption
2022-11-11,8404835,8404835,8404835,GIN,people_with_insufficient_food_consumption
2022-11-12,8374593,8374593,8374593,GIN,people_with_insufficient_food_consumption
2022-11-13,8346125,8346125,8346125,GIN,people_with_insufficient_food_consumption
2022-11-14,8357780,8357780,8357780,GIN,people_with_insufficient_food_consumption
2022-11-15,8376176,8376176,8376176,GIN,people_with_insufficient_food_consumption
2022-11-16,8312995,8312995,8312995,GIN,people_with_insufficient_food_consumption
2022-11-17,8295176,8295176,8295176,GIN,people_with_insufficient_food_consumption
2022-11-18,8349142,8349142,8349142,GIN,people_with_insufficient_food_consumption
2022-11-19,8371829,8371829,8371829,GIN,people_with_insufficient_food_consumption
2022-11-20,8432670,8432670,8432670,GIN,people_with_insufficient_food_consumption
2022-11-21,8327806,8327806,8327806,GIN,people_with_insufficient_food_consumption
2022-11-22,8292117,8292117,8292117,GIN,people_with_insufficient_food_consumption
2022-11-23,8269939,8269939,8269939,GIN,people_with_insufficient_food_consumption
2022-11-24,8338374,8338374,8338374,GIN,people_with_insufficient_food_consumption
2022-08-24,374948,446122,306479,GMB,people_with_insufficient_food_consumption
2022-08-25,375196,446122,306479,GMB,people_with_insufficient_food_consumption
2022-08-26,375153,446122,306479,GMB,people_with_insufficient_food_consumption
2022-08-27,375153,446122,306479,GMB,people_with_insufficient_food_consumption
2022-08-28,374924,446122,306479,GMB,people_with_insufficient_food_consumption
2022-08-29,372433,445296,306479,GMB,people_with_insufficient_food_consumption
2022-08-30,371859,443567,305183,GMB,people_with_insufficient_food_consumption
2022-08-31,372051,443727,305477,GMB,people_with_insufficient_food_consumption
2022-09-01,377062,447140,308090,GMB,people_with_insufficient_food_consumption
2022-09-02,377097,447140,308090,GMB,people_with_insufficient_food_consumption
2022-09-03,377740,450198,310644,GMB,people_with_insufficient_food_consumption
2022-09-04,377740,450198,310644,GMB,people_with_insufficient_food_consumption
2022-09-05,377740,450198,310644,GMB,people_with_insufficient_food_consumption
2022-09-06,377740,450198,310644,GMB,people_with_insufficient_food_consumption
2022-09-07,377740,450198,310644,GMB,people_with_insufficient_food_consumption
2022-09-08,377740,450198,310644,GMB,people_with_insufficient_food_consumption
2022-09-09,377740,450198,310644,GMB,people_with_insufficient_food_consumption
2022-09-10,377740,450198,310644,GMB,people_with_insufficient_food_consumption
2022-09-11,377057,449199,310144,GMB,people_with_insufficient_food_consumption
2022-09-12,377057,449199,310144,GMB,people_with_insufficient_food_consumption
2022-09-13,377346,449199,310144,GMB,people_with_insufficient_food_consumption
2022-09-14,377346,449199,310144,GMB,people_with_insufficient_food_consumption
2022-09-15,377346,449199,310144,GMB,people_with_insufficient_food_consumption
2022-09-16,377346,449199,310144,GMB,people_with_insufficient_food_consumption
2022-09-17,377380,449199,310144,GMB,people_with_insufficient_food_consumption
2022-09-18,379306,452274,311456,GMB,people_with_insufficient_food_consumption
2022-09-19,379306,452274,311456,GMB,people_with_insufficient_food_consumption
2022-09-20,378732,452274,311456,GMB,people_with_insufficient_food_consumption
2022-09-21,378975,453420,310568,GMB,people_with_insufficient_food_consumption
2022-09-22,378339,453420,309832,GMB,people_with_insufficient_food_consumption
2022-09-23,370183,439620,308239,GMB,people_with_insufficient_food_consumption
2022-09-24,370185,439378,308239,GMB,people_with_insufficient_food_consumption
2022-09-25,370185,439000,308239,GMB,people_with_insufficient_food_consumption
2022-09-26,369851,439000,308292,GMB,people_with_insufficient_food_consumption
2022-09-27,369769,438918,308292,GMB,people_with_insufficient_food_consumption
2022-09-28,369769,438918,308292,GMB,people_with_insufficient_food_consumption
2022-09-29,369769,438918,308292,GMB,people_with_insufficient_food_consumption
2022-09-30,369707,438918,308292,GMB,people_with_insufficient_food_consumption
2022-10-01,365667,433308,307585,GMB,people_with_insufficient_food_consumption
2022-10-02,365495,433308,307585,GMB,people_with_insufficient_food_consumption
2022-10-03,365667,433308,307585,GMB,people_with_insufficient_food_consumption
2022-10-04,365667,434306,307585,GMB,people_with_insufficient_food_consumption
2022-10-05,365601,434306,307585,GMB,people_with_insufficient_food_consumption
2022-10-06,363292,431305,306710,GMB,people_with_insufficient_food_consumption
2022-10-07,363292,430982,306710,GMB,people_with_insufficient_food_consumption
2022-10-08,363292,430982,306710,GMB,people_with_insufficient_food_consumption
2022-10-09,363292,430982,306710,GMB,people_with_insufficient_food_consumption
2022-10-10,363292,430982,306710,GMB,people_with_insufficient_food_consumption
2022-10-11,363212,430384,307422,GMB,people_with_insufficient_food_consumption
2022-10-12,363212,430384,307422,GMB,people_with_insufficient_food_consumption
2022-10-13,363212,430384,307422,GMB,people_with_insufficient_food_consumption
2022-10-14,363212,430384,307422,GMB,people_with_insufficient_food_consumption
2022-10-15,362641,429325,306672,GMB,people_with_insufficient_food_consumption
2022-10-16,362641,429325,306672,GMB,people_with_insufficient_food_consumption
2022-10-17,362641,429325,306672,GMB,people_with_insufficient_food_consumption
2022-10-18,362641,429325,306672,GMB,people_with_insufficient_food_consumption
2022-10-19,362641,429325,306672,GMB,people_with_insufficient_food_consumption
2022-10-20,362641,429325,306672,GMB,people_with_insufficient_food_consumption
2022-10-21,361497,429217,306131,GMB,people_with_insufficient_food_consumption
2022-10-22,361497,429217,306131,GMB,people_with_insufficient_food_consumption
2022-10-23,363534,429918,307566,GMB,people_with_insufficient_food_consumption
2022-10-24,363534,429918,307566,GMB,people_with_insufficient_food_consumption
2022-10-25,363534,434273,307919,GMB,people_with_insufficient_food_consumption
2022-10-26,363534,434273,307919,GMB,people_with_insufficient_food_consumption
2022-10-27,363202,434273,307919,GMB,people_with_insufficient_food_consumption
2022-10-28,363428,433840,308182,GMB,people_with_insufficient_food_consumption
2022-10-29,363428,433840,308182,GMB,people_with_insufficient_food_consumption
2022-10-30,363428,433840,308182,GMB,people_with_insufficient_food_consumption
2022-10-31,363428,433840,308182,GMB,people_with_insufficient_food_consumption
2022-11-01,361933,432233,306962,GMB,people_with_insufficient_food_consumption
2022-11-02,361826,432233,306962,GMB,people_with_insufficient_food_consumption
2022-11-03,361851,432233,306865,GMB,people_with_insufficient_food_consumption
2022-11-04,361933,432233,306962,GMB,people_with_insufficient_food_consumption
2022-11-05,362071,432233,306962,GMB,people_with_insufficient_food_consumption
2022-11-06,362071,432233,306962,GMB,people_with_insufficient_food_consumption
2022-11-07,361989,432233,306865,GMB,people_with_insufficient_food_consumption
2022-11-08,361989,432233,306865,GMB,people_with_insufficient_food_consumption
2022-11-09,361747,432233,306962,GMB,people_with_insufficient_food_consumption
2022-11-10,360932,432024,306621,GMB,people_with_insufficient_food_consumption
2022-11-11,361252,431273,306381,GMB,people_with_insufficient_food_consumption
2022-11-12,361252,431273,306381,GMB,people_with_insufficient_food_consumption
2022-11-13,361252,431273,306381,GMB,people_with_insufficient_food_consumption
2022-11-14,361304,431273,306478,GMB,people_with_insufficient_food_consumption
2022-11-15,361401,431273,306381,GMB,people_with_insufficient_food_consumption
2022-11-16,361586,431097,307216,GMB,people_with_insufficient_food_consumption
2022-11-17,361586,431097,307216,GMB,people_with_insufficient_food_consumption
2022-11-18,361586,431097,307216,GMB,people_with_insufficient_food_consumption
2022-11-19,361466,431097,305861,GMB,people_with_insufficient_food_consumption
2022-11-20,361461,431097,305810,GMB,people_with_insufficient_food_consumption
2022-11-21,362848,432384,303675,GMB,people_with_insufficient_food_consumption
2022-11-22,361145,432260,298663,GMB,people_with_insufficient_food_consumption
2022-11-23,361049,432260,298567,GMB,people_with_insufficient_food_consumption
2022-11-24,361024,432260,296432,GMB,people_with_insufficient_food_consumption
2022-08-24,626376,712465,544380,GNB,people_with_insufficient_food_consumption
2022-08-25,626951,716609,545236,GNB,people_with_insufficient_food_consumption
2022-08-26,626951,716609,545236,GNB,people_with_insufficient_food_consumption
2022-08-27,626951,716609,545236,GNB,people_with_insufficient_food_consumption
2022-08-28,626951,716609,545236,GNB,people_with_insufficient_food_consumption
2022-08-29,626951,716609,545793,GNB,people_with_insufficient_food_consumption
2022-08-30,626951,716609,545793,GNB,people_with_insufficient_food_consumption
2022-08-31,626951,716609,545793,GNB,people_with_insufficient_food_consumption
2022-09-01,624916,716168,545167,GNB,people_with_insufficient_food_consumption
2022-09-02,624916,716168,545167,GNB,people_with_insufficient_food_consumption
2022-09-03,624916,716168,545167,GNB,people_with_insufficient_food_consumption
2022-09-04,624916,716168,545167,GNB,people_with_insufficient_food_consumption
2022-09-05,624916,716168,545167,GNB,people_with_insufficient_food_consumption
2022-09-06,624916,716168,545167,GNB,people_with_insufficient_food_consumption
2022-09-07,624754,716168,545167,GNB,people_with_insufficient_food_consumption
2022-09-08,624754,715262,545263,GNB,people_with_insufficient_food_consumption
2022-09-09,624754,715262,545263,GNB,people_with_insufficient_food_consumption
2022-09-10,624754,715262,545263,GNB,people_with_insufficient_food_consumption
2022-09-11,625439,715874,545743,GNB,people_with_insufficient_food_consumption
2022-09-12,625439,715874,545743,GNB,people_with_insufficient_food_consumption
2022-09-13,625439,716856,545647,GNB,people_with_insufficient_food_consumption
2022-09-14,625601,716856,545647,GNB,people_with_insufficient_food_consumption
2022-09-15,625439,716856,545647,GNB,people_with_insufficient_food_consumption
2022-09-16,625439,715874,545743,GNB,people_with_insufficient_food_consumption
2022-09-17,625439,716856,545647,GNB,people_with_insufficient_food_consumption
2022-09-18,625439,716856,545647,GNB,people_with_insufficient_food_consumption
2022-09-19,625439,716856,545647,GNB,people_with_insufficient_food_consumption
2022-09-20,625439,716856,545647,GNB,people_with_insufficient_food_consumption
2022-09-21,629194,719253,549412,GNB,people_with_insufficient_food_consumption
2022-09-22,629194,718557,549508,GNB,people_with_insufficient_food_consumption
2022-09-23,629194,718557,549508,GNB,people_with_insufficient_food_consumption
