year,donor_code,recipient_code,value,indicator,recipient
2009,22,10010,10.47,imputed_multilateral,Europe
2009,22,10001,53.74,imputed_multilateral,Africa
2009,22,10011,8.02,imputed_multilateral,Middle East
2009,22,10012,0.8,imputed_multilateral,Oceania
2009,22,10007,38.61,imputed_multilateral,Asia
2010,22,9998,21.72,imputed_multilateral,"Developing countries, unspecified"
2010,22,10004,9.48,imputed_multilateral,America
2010,22,10010,8.87,imputed_multilateral,Europe
2010,22,10001,57.45,imputed_multilateral,Africa
2010,22,10011,4.88,imputed_multilateral,Middle East
2010,22,10012,0.86,imputed_multilateral,Oceania
2010,22,10007,33.88,imputed_multilateral,Asia
2011,22,9998,20.02,imputed_multilateral,"Developing countries, unspecified"
2011,22,10004,7.39,imputed_multilateral,America
2011,22,10010,14.61,imputed_multilateral,Europe
2011,22,10001,50.1,imputed_multilateral,Africa
2011,22,10011,3.06,imputed_multilateral,Middle East
2011,22,10012,0.84,imputed_multilateral,Oceania
2011,22,10007,33.58,imputed_multilateral,Asia
2012,22,9998,19.42,imputed_multilateral,"Developing countries, unspecified"
2012,22,10004,6.7,imputed_multilateral,America
2012,22,10010,12.32,imputed_multilateral,Europe
2012,22,10001,51.96,imputed_multilateral,Africa
2012,22,10011,3.05,imputed_multilateral,Middle East
2012,22,10012,0.92,imputed_multilateral,Oceania
2012,22,10007,28.3,imputed_multilateral,Asia
2013,22,9998,19.19,imputed_multilateral,"Developing countries, unspecified"
2013,22,10004,7.18,imputed_multilateral,America
2013,22,10010,14.59,imputed_multilateral,Europe
2013,22,10001,49.74,imputed_multilateral,Africa
2013,22,10011,10.27,imputed_multilateral,Middle East
2013,22,10012,0.89,imputed_multilateral,Oceania
2013,22,10007,36.41,imputed_multilateral,Asia
2014,22,9998,20.28,imputed_multilateral,"Developing countries, unspecified"
2014,22,10004,5.67,imputed_multilateral,America
2014,22,10010,13.27,imputed_multilateral,Europe
2014,22,10001,45.96,imputed_multilateral,Africa
2014,22,10011,9.35,imputed_multilateral,Middle East
2014,22,10012,0.8,imputed_multilateral,Oceania
2014,22,10007,32.2,imputed_multilateral,Asia
2015,22,9998,16.99,imputed_multilateral,"Developing countries, unspecified"
2015,22,10004,5.59,imputed_multilateral,America
2015,22,10010,10.3,imputed_multilateral,Europe
2015,22,10001,40.15,imputed_multilateral,Africa
2015,22,10011,3.96,imputed_multilateral,Middle East
2015,22,10012,0.9,imputed_multilateral,Oceania
2015,22,10007,25.15,imputed_multilateral,Asia
2016,22,9998,18.25,imputed_multilateral,"Developing countries, unspecified"
2016,22,10004,5.55,imputed_multilateral,America
2016,22,10010,13.02,imputed_multilateral,Europe
2016,22,10001,45.79,imputed_multilateral,Africa
2000,84,10001,0.0,imputed_multilateral,Africa
2000,84,10011,0.0,imputed_multilateral,Middle East
2000,84,10012,0.0,imputed_multilateral,Oceania
2000,84,10007,0.0,imputed_multilateral,Asia
2021,22,9998,17.535324,imputed_multilateral,"Developing countries, unspecified"
2021,22,10004,6.871081,imputed_multilateral,America
2021,22,10010,16.197634,imputed_multilateral,Europe
2021,22,10001,68.877318,imputed_multilateral,Africa
2010,7,9998,217.83,imputed_multilateral,"Developing countries, unspecified"
2022,22,10010,30.41467,imputed_multilateral,Europe
2022,22,10001,58.908519,imputed_multilateral,Africa
2001,84,9998,0.13,imputed_multilateral,"Developing countries, unspecified"
2012,84,10012,0.13,imputed_multilateral,Oceania
2006,84,10012,0.12,imputed_multilateral,Oceania
2007,84,10012,0.14,imputed_multilateral,Oceania
2009,84,10012,0.17,imputed_multilateral,Oceania
2001,84,10001,0.38,imputed_multilateral,Africa
2001,84,10007,0.46,imputed_multilateral,Asia
2002,84,10001,0.42,imputed_multilateral,Africa
2002,84,10007,0.38,imputed_multilateral,Asia
2003,84,10001,0.46,imputed_multilateral,Africa
2003,84,10007,0.42,imputed_multilateral,Asia
2004,84,9998,0.97,imputed_multilateral,"Developing countries, unspecified"
2004,84,10004,0.69,imputed_multilateral,America
2004,84,10010,0.92,imputed_multilateral,Europe
2004,84,10001,3.69,imputed_multilateral,Africa
2004,84,10011,0.65,imputed_multilateral,Middle East
2004,84,10007,1.85,imputed_multilateral,Asia
2005,84,9998,1.48,imputed_multilateral,"Developing countries, unspecified"
2005,84,10004,1.15,imputed_multilateral,America
2005,84,10010,1.61,imputed_multilateral,Europe
2005,84,10001,6.41,imputed_multilateral,Africa
2005,84,10011,0.78,imputed_multilateral,Middle East
2005,84,10012,0.15,imputed_multilateral,Oceania
2005,84,10007,3.04,imputed_multilateral,Asia
2006,84,9998,1.66,imputed_multilateral,"Developing countries, unspecified"
2006,84,10004,1.45,imputed_multilateral,America
2006,84,10010,2.12,imputed_multilateral,Europe
2006,84,10001,7.63,imputed_multilateral,Africa
2006,84,10011,1.47,imputed_multilateral,Middle East
2006,84,10007,3.75,imputed_multilateral,Asia
2007,84,9998,2.68,imputed_multilateral,"Developing countries, unspecified"
2007,84,10004,2.18,imputed_multilateral,America
2007,84,10010,2.89,imputed_multilateral,Europe
2007,84,10001,10.92,imputed_multilateral,Africa
2007,84,10011,1.7,imputed_multilateral,Middle East
2007,84,10007,4.95,imputed_multilateral,Asia
2008,84,9998,3.65,imputed_multilateral,"Developing countries, unspecified"
2007,7,10007,424.39,imputed_multilateral,Asia
2000,7,9998,66.92,imputed_multilateral,"Developing countries, unspecified"
2000,7,10004,101.22,imputed_multilateral,America
2000,7,10010,82.5,imputed_multilateral,Europe
2000,7,10001,315.64,imputed_multilateral,Africa
2000,7,10011,55.43,imputed_multilateral,Middle East
2000,7,10012,7.45,imputed_multilateral,Oceania
2000,7,10007,275.07,imputed_multilateral,Asia
2001,7,9998,117.01,imputed_multilateral,"Developing countries, unspecified"
2001,7,10004,120.32,imputed_multilateral,America
2001,7,10010,64.9,imputed_multilateral,Europe
2001,7,10001,295.82,imputed_multilateral,Africa
2001,7,10011,42.18,imputed_multilateral,Middle East
2001,7,10012,6.45,imputed_multilateral,Oceania
2001,7,10007,250.38,imputed_multilateral,Asia
2002,7,9998,77.67,imputed_multilateral,"Developing countries, unspecified"
2016,22,10011,4.75,imputed_multilateral,Middle East
2016,22,10012,0.89,imputed_multilateral,Oceania
2016,22,10007,29.35,imputed_multilateral,Asia
2017,22,9998,17.11,imputed_multilateral,"Developing countries, unspecified"
2017,22,10004,6.11,imputed_multilateral,America
2017,22,10010,11.93,imputed_multilateral,Europe
2017,22,10001,47.44,imputed_multilateral,Africa
2017,22,10011,5.49,imputed_multilateral,Middle East
2017,22,10012,1.11,imputed_multilateral,Oceania
2017,22,10007,29.9,imputed_multilateral,Asia
2018,22,9998,20.72,imputed_multilateral,"Developing countries, unspecified"
2018,22,10004,6.62,imputed_multilateral,America
2018,22,10010,11.14,imputed_multilateral,Europe
2018,22,10001,53.63,imputed_multilateral,Africa
2018,22,10011,6.03,imputed_multilateral,Middle East
2018,22,10012,1.41,imputed_multilateral,Oceania
2018,22,10007,31.78,imputed_multilateral,Asia
2002,22,10004,2.26,imputed_multilateral,America
2002,22,10010,3.43,imputed_multilateral,Europe
2002,22,10001,12.34,imputed_multilateral,Africa
2002,22,10011,2.08,imputed_multilateral,Middle East
2002,22,10012,0.2,imputed_multilateral,Oceania
2002,22,10007,8.64,imputed_multilateral,Asia
2003,22,9998,3.9,imputed_multilateral,"Developing countries, unspecified"
2003,22,10004,3.39,imputed_multilateral,America
2003,22,10010,3.1,imputed_multilateral,Europe
2003,22,10001,17.51,imputed_multilateral,Africa
2003,22,10011,4.15,imputed_multilateral,Middle East
2003,22,10012,0.3,imputed_multilateral,Oceania
2003,22,10007,15.25,imputed_multilateral,Asia
2004,22,9998,4.16,imputed_multilateral,"Developing countries, unspecified"
2004,22,10004,3.86,imputed_multilateral,America
2004,22,10010,3.65,imputed_multilateral,Europe
2004,22,10001,21.58,imputed_multilateral,Africa
2004,22,10011,4.61,imputed_multilateral,Middle East
2004,22,10012,0.6,imputed_multilateral,Oceania
2004,22,10007,26.37,imputed_multilateral,Asia
2005,22,9998,6.74,imputed_multilateral,"Developing countries, unspecified"
2005,22,10004,4.43,imputed_multilateral,America
2005,22,10010,4.19,imputed_multilateral,Europe
2005,22,10001,24.38,imputed_multilateral,Africa
2005,22,10011,4.73,imputed_multilateral,Middle East
2005,22,10012,0.92,imputed_multilateral,Oceania
2005,22,10007,27.05,imputed_multilateral,Asia
2006,22,9998,8.81,imputed_multilateral,"Developing countries, unspecified"
2006,22,10004,7.46,imputed_multilateral,America
2006,22,10010,5.13,imputed_multilateral,Europe
2006,22,10001,35.61,imputed_multilateral,Africa
2006,22,10011,6.1,imputed_multilateral,Middle East
2006,22,10012,0.72,imputed_multilateral,Oceania
2006,22,10007,28.11,imputed_multilateral,Asia
2007,22,9998,16.19,imputed_multilateral,"Developing countries, unspecified"
2007,22,10004,9.52,imputed_multilateral,America
2007,22,10010,7.69,imputed_multilateral,Europe
2007,22,10001,44.56,imputed_multilateral,Africa
2007,22,10011,8.4,imputed_multilateral,Middle East
2007,22,10012,1.1,imputed_multilateral,Oceania
2007,22,10007,40.81,imputed_multilateral,Asia
2008,22,9998,20.07,imputed_multilateral,"Developing countries, unspecified"
2008,22,10004,9.19,imputed_multilateral,America
2008,22,10010,9.0,imputed_multilateral,Europe
2008,22,10001,54.02,imputed_multilateral,Africa
2008,22,10011,9.73,imputed_multilateral,Middle East
2008,22,10012,3.54,imputed_multilateral,Oceania
2008,22,10007,35.48,imputed_multilateral,Asia
2017,820,9998,11.45,imputed_multilateral,"Developing countries, unspecified"
2017,820,10004,3.49,imputed_multilateral,America
2017,820,10010,1.8,imputed_multilateral,Europe
2017,820,10001,26.81,imputed_multilateral,Africa
2017,820,10011,3.63,imputed_multilateral,Middle East
2017,820,10012,0.69,imputed_multilateral,Oceania
2017,820,10007,16.77,imputed_multilateral,Asia
2010,7,10004,113.03,imputed_multilateral,America
2010,7,10010,122.02,imputed_multilateral,Europe
2010,7,10001,593.76,imputed_multilateral,Africa
2010,7,10011,90.17,imputed_multilateral,Middle East
2010,7,10012,10.21,imputed_multilateral,Oceania
2010,7,10007,349.12,imputed_multilateral,Asia
2015,7,9998,154.3,imputed_multilateral,"Developing countries, unspecified"
2022,22,10012,1.061846,imputed_multilateral,Oceania
2022,22,10007,25.517165,imputed_multilateral,Asia
2023,22,9998,19.172872,imputed_multilateral,"Developing countries, unspecified"
2023,22,10004,7.572681,imputed_multilateral,America
2023,22,10010,34.336732,imputed_multilateral,Europe
2023,22,10001,59.768313,imputed_multilateral,Africa
2023,22,10011,6.664123,imputed_multilateral,Middle East
2023,22,10012,1.146487,imputed_multilateral,Oceania
2023,22,10007,27.734919,imputed_multilateral,Asia
2024,22,9998,16.128806,imputed_multilateral,"Developing countries, unspecified"
2024,22,10004,6.770051,imputed_multilateral,America
2024,22,10010,40.5916,imputed_multilateral,Europe
2024,22,10001,75.932575,imputed_multilateral,Africa
2024,22,10011,6.322267,imputed_multilateral,Middle East
2024,22,10012,1.393451,imputed_multilateral,Oceania
2024,22,10007,29.776762,imputed_multilateral,Asia
2019,22,9998,9.326611,imputed_multilateral,"Developing countries, unspecified"
2019,22,10004,4.12114,imputed_multilateral,America
2019,22,10010,10.113625,imputed_multilateral,Europe
2019,22,10001,48.172797,imputed_multilateral,Africa
2019,22,10011,10.116404,imputed_multilateral,Middle East
2019,22,10012,0.843951,imputed_multilateral,Oceania
2019,22,10007,30.877001,imputed_multilateral,Asia
2020,22,9998,15.660719,imputed_multilateral,"Developing countries, unspecified"
2020,22,10004,6.987411,imputed_multilateral,America
2020,22,10010,14.429131,imputed_multilateral,Europe
2020,22,10001,59.640322,imputed_multilateral,Africa
2020,22,10011,11.519943,imputed_multilateral,Middle East
2020,22,10012,1.312648,imputed_multilateral,Oceania
2020,22,10007,35.469621,imputed_multilateral,Asia
2002,7,10004,61.8,imputed_multilateral,America
2002,7,10010,60.83,imputed_multilateral,Europe
2002,7,10001,332.32,imputed_multilateral,Africa
2002,7,10011,48.79,imputed_multilateral,Middle East
2002,7,10012,5.79,imputed_multilateral,Oceania
2002,7,10007,249.84,imputed_multilateral,Asia
2007,7,9998,176.3,imputed_multilateral,"Developing countries, unspecified"
2007,7,10004,110.37,imputed_multilateral,America
2007,7,10010,102.86,imputed_multilateral,Europe
2007,7,10001,718.22,imputed_multilateral,Africa
2007,7,10011,83.36,imputed_multilateral,Middle East
2007,7,10012,10.92,imputed_multilateral,Oceania
2024,820,10011,3.454991,imputed_multilateral,Middle East
2024,820,10012,0.55721,imputed_multilateral,Oceania
2024,820,10007,21.38233,imputed_multilateral,Asia
2018,820,9998,12.15,imputed_multilateral,"Developing countries, unspecified"
2018,820,10004,3.94,imputed_multilateral,America
2018,820,10010,0.92,imputed_multilateral,Europe
2018,820,10001,25.74,imputed_multilateral,Africa
2018,820,10011,5.27,imputed_multilateral,Middle East
2018,820,10012,0.98,imputed_multilateral,Oceania
2018,820,10007,22.81,imputed_multilateral,Asia
2021,820,9998,6.556203,imputed_multilateral,"Developing countries, unspecified"
2021,820,10004,5.395511,imputed_multilateral,America
2021,820,10010,1.660807,imputed_multilateral,Europe
2021,820,10001,35.680584,imputed_multilateral,Africa
2021,820,10011,3.631521,imputed_multilateral,Middle East
2021,820,10012,0.649685,imputed_multilateral,Oceania
2021,820,10007,23.930254,imputed_multilateral,Asia
2020,7,9998,151.915666,imputed_multilateral,"Developing countries, unspecified"
2020,7,10004,89.137402,imputed_multilateral,America
2020,7,10010,159.29523,imputed_multilateral,Europe
2020,7,10001,760.964293,imputed_multilateral,Africa
2020,7,10011,88.887636,imputed_multilateral,Middle East
2020,7,10012,14.584216,imputed_multilateral,Oceania
2020,7,10007,359.26701,imputed_multilateral,Asia
2024,7,9998,179.862271,imputed_multilateral,"Developing countries, unspecified"
2024,7,10004,87.619139,imputed_multilateral,America
2024,7,10010,611.172822,imputed_multilateral,Europe
2024,7,10001,930.398855,imputed_multilateral,Africa
2024,7,10011,111.489984,imputed_multilateral,Middle East
2024,7,10012,13.916464,imputed_multilateral,Oceania
2024,7,10007,397.761473,imputed_multilateral,Asia
2023,7,9998,203.811987,imputed_multilateral,"Developing countries, unspecified"
2023,7,10004,91.047556,imputed_multilateral,America
2023,7,10010,657.554755,imputed_multilateral,Europe
2023,7,10001,803.04239,imputed_multilateral,Africa
2023,7,10011,131.77992,imputed_multilateral,Middle East
2023,7,10012,11.769688,imputed_multilateral,Oceania
2023,7,10007,411.338608,imputed_multilateral,Asia
2022,7,9998,249.959945,imputed_multilateral,"Developing countries, unspecified"
2022,7,10004,90.68995,imputed_multilateral,America
2022,7,10010,505.383804,imputed_multilateral,Europe
2022,7,10001,796.297521,imputed_multilateral,Africa
2022,7,10011,110.745832,imputed_multilateral,Middle East
2022,7,10012,13.887614,imputed_multilateral,Oceania
2022,7,10007,354.946527,imputed_multilateral,Asia
2021,7,9998,135.122503,imputed_multilateral,"Developing countries, unspecified"
2021,7,10004,68.847046,imputed_multilateral,America
2021,7,10010,174.303269,imputed_multilateral,Europe
2021,7,10001,627.535179,imputed_multilateral,Africa
2021,7,10011,99.683695,imputed_multilateral,Middle East
2021,7,10012,12.067959,imputed_multilateral,Oceania
2021,7,10007,288.764193,imputed_multilateral,Asia
2015,7,10004,74.91,imputed_multilateral,America
2015,7,10010,169.7,imputed_multilateral,Europe
2015,7,10001,735.03,imputed_multilateral,Africa
2015,7,10011,78.7,imputed_multilateral,Middle East
2015,7,10012,9.82,imputed_multilateral,Oceania
2015,7,10007,387.19,imputed_multilateral,Asia
2014,7,9998,202.72,imputed_multilateral,"Developing countries, unspecified"
2014,7,10004,71.75,imputed_multilateral,America
2014,7,10010,219.37,imputed_multilateral,Europe
2014,7,10001,724.23,imputed_multilateral,Africa
2014,7,10011,86.51,imputed_multilateral,Middle East
2014,7,10012,7.7,imputed_multilateral,Oceania
2014,7,10007,287.73,imputed_multilateral,Asia
2017,7,9998,175.09,imputed_multilateral,"Developing countries, unspecified"
2017,7,10004,80.02,imputed_multilateral,America
2017,7,10010,167.87,imputed_multilateral,Europe
2017,7,10001,649.61,imputed_multilateral,Africa
2017,7,10011,95.71,imputed_multilateral,Middle East
2017,7,10012,10.88,imputed_multilateral,Oceania
2017,7,10007,299.02,imputed_multilateral,Asia
2016,7,9998,183.04,imputed_multilateral,"Developing countries, unspecified"
2016,7,10004,78.91,imputed_multilateral,America
2016,7,10010,188.29,imputed_multilateral,Europe
2016,7,10001,827.86,imputed_multilateral,Africa
2016,7,10011,80.06,imputed_multilateral,Middle East
2016,7,10012,12.34,imputed_multilateral,Oceania
2016,7,10007,497.76,imputed_multilateral,Asia
2012,7,9998,197.11,imputed_multilateral,"Developing countries, unspecified"
2012,7,10004,93.12,imputed_multilateral,America
2012,7,10010,212.99,imputed_multilateral,Europe
2012,7,10001,688.78,imputed_multilateral,Africa
2012,7,10011,67.32,imputed_multilateral,Middle East
