year,donor_code,recipient_code,value,recipient
2014,6,10045,741.98,Low income
2014,6,10046,1067.0700000000002,Lower-middle income
2014,6,10047,739.5500000000001,Upper-middle income
2014,6,10048,6.16,High income
2014,6,10049,2.4899999999999998,Not classified by income
2014,7,10024,3562.4100000000003,Not classified by income
2014,7,10045,909.1,Low income
2014,7,10046,722.75,Lower-middle income
2014,7,10047,342.05,Upper-middle income
2014,7,10048,2.96,High income
2014,7,10049,1.36,Not classified by income
2014,8,10024,2324.0,Not classified by income
2014,8,10045,1097.34,Low income
2014,8,10046,1061.5,Lower-middle income
2014,8,10047,531.8299999999999,Upper-middle income
2014,8,10048,1.44,High income
2014,8,10049,0.72,Not classified by income
2014,9,10024,50.25,Not classified by income
2014,9,10045,102.49000000000001,Low income
2014,9,10046,195.64000000000001,Lower-middle income
2014,9,10047,77.99000000000001,Upper-middle income
2014,9,10048,0.7000000000000001,High income
2014,9,10049,0.43,Not classified by income
2014,10,10024,3077.75,Not classified by income
2014,10,10045,1259.67,Low income
2014,10,10046,1265.46,Lower-middle income
2014,10,10047,606.08,Upper-middle income
2014,10,10048,4.19,High income
2014,10,10049,2.02,Not classified by income
2014,11,10024,1489.48,Not classified by income
2014,11,10045,593.4200000000001,Low income
2014,11,10046,996.1400000000001,Lower-middle income
2014,11,10047,395.1,Upper-middle income
2014,11,10048,1.44,High income
2014,11,10049,0.47000000000000003,Not classified by income
2014,12,10024,5364.59,Not classified by income
2014,12,10045,4886.89,Low income
2014,12,10046,7159.889999999999,Lower-middle income
2014,12,10047,1320.62,Upper-middle income
2014,12,10048,12.45,High income
2014,12,10049,164.02,Not classified by income
2014,18,10024,530.21,Not classified by income
2014,18,10045,359.55,Low income
2014,18,10046,539.0,Lower-middle income
2014,18,10047,199.76,Upper-middle income
2014,18,10048,2.66,High income
2014,18,10049,0.81,Not classified by income
2014,20,10024,16.35,Not classified by income
2014,20,10045,15.040000000000001,Low income
2014,20,10046,4.79,Lower-middle income
2014,20,10047,1.0899999999999999,Upper-middle income
2014,20,10048,0.0,High income
2014,20,10049,0.0,Not classified by income
2014,21,10024,175.56,Not classified by income
2014,21,10045,318.05,Low income
2014,21,10046,231.14000000000001,Lower-middle income
2014,21,10047,83.69000000000001,Upper-middle income
2014,21,10048,0.6,High income
2014,21,10049,0.26,Not classified by income
2014,22,10024,99.72,Not classified by income
2014,22,10045,119.16000000000001,Low income
2014,22,10046,156.01,Lower-middle income
2014,22,10047,43.31,Upper-middle income
2014,22,10048,0.30000000000000004,High income
2014,22,10049,0.1,Not classified by income
2014,30,10024,0.01,Not classified by income
2014,30,10045,0.03,Low income
2014,30,10046,0.11,Lower-middle income
2014,30,10047,0.04,Upper-middle income
2014,40,10024,68.59,Not classified by income
2014,40,10045,41.75,Low income
2014,40,10046,57.23,Lower-middle income
2014,40,10047,73.36,Upper-middle income
2014,40,10048,0.6699999999999999,High income
2014,40,10049,0.27,Not classified by income
2014,45,10024,13.27,Not classified by income
2014,45,10045,1.66,Low income
2014,45,10046,2.15,Lower-middle income
2014,45,10047,2.52,Upper-middle income
2014,45,10048,0.02,High income
2014,45,10049,0.0,Not classified by income
2014,50,10024,419.55,Not classified by income
2014,50,10045,381.6,Low income
2014,50,10046,555.1700000000001,Lower-middle income
2014,50,10047,431.03999999999996,Upper-middle income
2014,50,10048,5.46,High income
2014,50,10049,2.04,Not classified by income
2014,55,10024,304.53000000000003,Not classified by income
2014,55,10045,2500.45,Low income
2014,55,10046,482.15,Lower-middle income
2014,55,10047,278.7,Upper-middle income
2014,55,10048,0.37,High income
2014,55,10049,0.14,Not classified by income
2014,61,10024,16.3,Not classified by income
2014,61,10045,8.639999999999999,Low income
2014,61,10046,12.049999999999999,Lower-middle income
2014,61,10047,24.310000000000002,Upper-middle income
2014,61,10048,0.12,High income
2014,61,10049,0.04,Not classified by income
2014,62,10024,30.11,Not classified by income
2014,68,10024,48.28,Not classified by income
2014,68,10045,41.89,Low income
2014,68,10046,52.4,Lower-middle income
2014,68,10047,68.72999999999999,Upper-middle income
2014,68,10048,0.47000000000000003,High income
2014,68,10049,0.17,Not classified by income
2014,69,10024,19.85,Not classified by income
2014,69,10045,14.43,Low income
2014,69,10046,20.729999999999997,Lower-middle income
2014,69,10047,27.169999999999998,Upper-middle income
2014,69,10048,0.19,High income
2014,69,10049,0.07,Not classified by income
2014,70,10024,23.17,Not classified by income
2014,72,10024,7.71,Not classified by income
2014,72,10045,9.32,Low income
2014,72,10046,12.09,Lower-middle income
2014,72,10047,15.48,Upper-middle income
2014,72,10048,0.13,High income
2014,72,10049,0.05,Not classified by income
2014,75,10024,38.22,Not classified by income
2014,75,10045,22.650000000000002,Low income
2014,75,10046,37.11,Lower-middle income
2014,75,10047,40.7,Upper-middle income
2014,75,10048,0.32,High income
2014,75,10049,0.11,Not classified by income
2014,76,10024,72.99,Not classified by income
2014,76,10045,100.16,Low income
2014,76,10046,136.54000000000002,Lower-middle income
2014,76,10047,139.83,Upper-middle income
2014,76,10048,1.1,High income
2014,76,10049,0.43,Not classified by income
2014,77,10024,26.37,Not classified by income
2014,77,10045,28.3,Low income
2014,77,10046,37.47,Lower-middle income
2014,77,10047,113.25,Upper-middle income
2014,77,10048,0.44,High income
2014,77,10049,0.17,Not classified by income
2014,82,10024,8.77,Not classified by income
2014,82,10045,7.85,Low income
2014,82,10046,9.24,Lower-middle income
2014,82,10047,9.71,Upper-middle income
2014,82,10048,0.05,High income
2014,82,10049,0.03,Not classified by income
2014,83,10024,4.5,Not classified by income
2014,83,10045,4.6,Low income
2014,83,10046,6.63,Lower-middle income
2014,83,10047,8.05,Upper-middle income
2014,83,10048,0.06,High income
2014,83,10049,0.03,Not classified by income
2014,84,10024,10.379999999999999,Not classified by income
2014,84,10045,7.8,Low income
2014,84,10046,10.520000000000001,Lower-middle income
2014,84,10047,15.25,Upper-middle income
2014,84,10048,0.12,High income
2014,84,10049,0.04,Not classified by income
2014,87,10024,113.09,Not classified by income
2014,87,10045,148.93,Low income
2014,87,10046,320.81,Lower-middle income
2014,87,10047,220.5,Upper-middle income
2014,87,10048,0.22,High income
2014,87,10049,0.1,Not classified by income
2014,104,10024,16.53,Not classified by income
2014,104,10045,2.24,Low income
2014,104,10046,9.55,Lower-middle income
2014,104,10047,-2.03,Upper-middle income
2014,301,10024,1385.45,Not classified by income
2014,301,10045,986.6700000000001,Low income
2014,301,10046,1495.76,Lower-middle income
2014,301,10047,290.26,Upper-middle income
2014,301,10048,2.4299999999999997,High income
2014,301,10049,0.64,Not classified by income
2014,302,10024,10619.95,Not classified by income
2014,302,10045,8579.45,Low income
2014,302,10046,9125.97,Lower-middle income
2014,302,10047,4558.719999999999,Upper-middle income
2014,302,10048,19.939999999999998,High income
2014,302,10049,7.550000000000001,Not classified by income
2014,546,10024,74.66,Not classified by income
2014,546,10045,24.57,Low income
2014,546,10046,32.95,Lower-middle income
2014,546,10047,60.589999999999996,Upper-middle income
2014,546,10048,1.04,High income
2014,546,10049,0.22,Not classified by income
2014,552,10024,3.2800000000000002,Not classified by income
2014,552,10045,17.34,Low income
2014,552,10046,143.10000000000002,Lower-middle income
2014,552,10047,87.34,Upper-middle income
2014,552,10048,-0.52,High income
2014,552,10049,0.0,Not classified by income
2014,566,10024,13271.97,Not classified by income
2014,576,10024,91.03999999999999,Not classified by income
2014,576,10045,236.84,Low income
2014,576,10046,3891.1,Lower-middle income
2014,576,10047,755.6700000000001,Upper-middle income
2014,576,10048,2.36,High income
2014,576,10049,0.02,Not classified by income
2014,611,10024,8.37,Not classified by income
2014,611,10045,0.17,Low income
2014,611,10046,0.79,Lower-middle income
2014,611,10047,0.78,Upper-middle income
2014,613,10024,7.6,Not classified by income
2014,613,10045,14.03,Low income
2014,613,10046,9.74,Lower-middle income
2014,613,10047,0.91,Upper-middle income
2014,613,10048,0.01,High income
2014,613,10049,0.01,Not classified by income
2014,701,10024,2463.4,Not classified by income
2014,701,10045,1942.8500000000001,Low income
2014,701,10046,4841.97,Lower-middle income
2014,701,10047,91.72999999999999,Upper-middle income
2014,701,10048,15.690000000000001,High income
2014,701,10049,3.79,Not classified by income
2014,732,10024,224.74,Not classified by income
2014,742,10024,294.89,Not classified by income
2014,742,10045,340.27,Low income
2014,742,10046,1031.59,Lower-middle income
2014,742,10047,171.66,Upper-middle income
2014,742,10048,0.6000000000000001,High income
2014,742,10049,0.23,Not classified by income
2014,764,10045,0.57,Low income
2014,764,10046,58.57,Lower-middle income
2014,764,10047,1.25,Upper-middle income
2014,764,10048,0.08,High income
2014,764,10049,0.01,Not classified by income
2014,765,10024,2.0,Not classified by income
2014,765,10045,0.8,Low income
2014,765,10046,0.5,Lower-middle income
2014,801,10024,1165.79,Not classified by income
2014,801,10045,445.74,Low income
2014,801,10046,2455.59,Lower-middle income
2014,801,10047,227.45999999999998,Upper-middle income
2014,801,10048,21.950000000000003,High income
2014,801,10049,6.29,Not classified by income
2014,811,10024,207.7,Not classified by income
2014,811,10045,89.19,Low income
2014,811,10046,258.71,Lower-middle income
2014,811,10047,267.36,Upper-middle income
2014,811,10048,13.2,High income
2014,811,10049,5.25,Not classified by income
2014,812,10046,5.0,Lower-middle income
2014,812,10047,39.79,Upper-middle income
2014,820,10024,154.27999999999997,Not classified by income
2014,820,10045,28.619999999999997,Low income
2014,820,10046,203.05,Lower-middle income
2014,820,10047,44.27,Upper-middle income
2014,820,10048,3.0,High income
2014,820,10049,50.22,Not classified by income
2014,905,10024,56.15,Not classified by income
2014,905,10045,3650.6,Low income
2014,905,10046,7242.17,Lower-middle income
2014,905,10047,-686.82,Upper-middle income
2014,906,10024,8.29,Not classified by income
2014,906,10046,34.35,Lower-middle income
2014,906,10047,43.25,Upper-middle income
2014,906,10048,-0.01,High income
2014,906,10049,0.89,Not classified by income
2014,909,10024,740.71,Not classified by income
2014,909,10046,946.39,Lower-middle income
2014,909,10047,28.23,Upper-middle income
2014,909,10048,3.3,High income
2014,909,10049,0.86,Not classified by income
2014,913,10024,1.35,Not classified by income
2014,913,10045,124.72,Low income
2014,913,10046,7.46,Lower-middle income
2014,913,10047,3.44,Upper-middle income
2014,913,10048,0.48,High income
2014,914,10024,227.61,Not classified by income
2014,914,10045,903.07,Low income
2014,914,10046,780.04,Lower-middle income
2014,914,10047,-5.64,Upper-middle income
2014,914,10048,-0.72,High income
2014,915,10024,52.81,Not classified by income
2014,915,10045,97.92,Low income
2014,915,10046,1105.93,Lower-middle income
2014,915,10047,218.67,Upper-middle income
2014,915,10048,2.44,High income
2014,915,10049,-0.44,Not classified by income
2014,918,10024,2775.17,Not classified by income
2014,918,10045,3658.15,Low income
2014,918,10046,4605.91,Lower-middle income
2014,918,10047,5309.06,Upper-middle income
2014,918,10048,55.550000000000004,High income
2014,918,10049,22.0,Not classified by income
2014,921,10024,6.24,Not classified by income
2014,921,10045,296.45,Low income
2014,921,10046,70.29,Lower-middle income
2014,921,10047,-14.89,Upper-middle income
2014,923,10024,0.01,Not classified by income
2014,923,10045,43.04,Low income
2014,923,10046,13.85,Lower-middle income
2014,923,10047,7.51,Upper-middle income
2014,928,10024,332.46,Not classified by income
2014,928,10045,36.64,Low income
2014,928,10046,77.6,Lower-middle income
2014,928,10047,23.52,Upper-middle income
2014,928,10048,0.56,High income
2014,928,10049,0.2,Not classified by income
2014,940,10024,170.47,Not classified by income
2014,940,10045,7.28,Low income
2014,940,10046,26.13,Lower-middle income
2014,940,10047,16.83,Upper-middle income
2014,940,10048,1.79,High income
2014,940,10049,0.37,Not classified by income
2014,944,10024,31.59,Not classified by income
2014,944,10045,6.26,Low income
2014,944,10046,18.1,Lower-middle income
2014,944,10047,16.91,Upper-middle income
2014,944,10048,0.91,High income
2014,944,10049,0.3,Not classified by income
2014,948,10024,13.85,Not classified by income
2014,948,10046,0.05,Lower-middle income
2014,948,10047,0.07,Upper-middle income
2014,951,10024,11.1,Not classified by income
2014,951,10045,68.66,Low income
2014,951,10046,147.8,Lower-middle income
2014,951,10047,33.13,Upper-middle income
2014,951,10048,-0.24,High income
2014,953,10024,2.77,Not classified by income
2014,953,10045,38.32,Low income
2014,953,10046,31.78,Lower-middle income
2014,953,10047,-18.49,Upper-middle income
2014,953,10048,1.45,High income
2014,958,10045,314.69,Low income
2014,958,10046,-51.37,Lower-middle income
2014,958,10047,-83.44,Upper-middle income
2014,959,10024,65.03,Not classified by income
2014,959,10045,181.17,Low income
2014,959,10046,180.53,Lower-middle income
2014,959,10047,30.6,Upper-middle income
2014,959,10048,1.34,High income
2014,959,10049,0.43,Not classified by income
2014,963,10024,491.05,Not classified by income
2014,963,10045,392.51,Low income
2014,963,10046,339.11,Lower-middle income
2014,963,10047,68.78,Upper-middle income
2014,963,10048,2.01,High income
2014,963,10049,1.79,Not classified by income
2014,964,10045,31.22,Low income
2014,964,10046,384.42,Lower-middle income
2014,964,10047,264.45,Upper-middle income
2014,966,10024,26.7,Not classified by income
2014,966,10045,159.28,Low income
2014,966,10046,82.94,Lower-middle income
2014,966,10047,39.67,Upper-middle income
2014,967,10024,465.54,Not classified by income
2014,967,10045,3.6,Low income
2014,967,10046,7.2,Lower-middle income
2014,967,10047,3.74,Upper-middle income
2014,971,10024,183.27,Not classified by income
2014,971,10045,15.78,Low income
2014,971,10046,26.94,Lower-middle income
2014,971,10047,12.45,Upper-middle income
2014,971,10048,0.01,High income
2014,971,10049,0.23,Not classified by income
2014,974,10024,69.33,Not classified by income
2014,974,10045,90.69,Low income
2014,974,10046,139.42,Lower-middle income
2014,974,10047,37.93,Upper-middle income
2014,974,10048,0.77,High income
2014,974,10049,0.98,Not classified by income
2014,976,10045,48.27,Low income
2014,976,10046,33.99,Lower-middle income
2014,976,10047,-12.35,Upper-middle income
2014,978,10024,41.42,Not classified by income
